TransFactor	Target
ARNT	ZNHIT1
ARNT	ZSCAN32
ARNT2	ABCG4
ARNT2	ABR
ARNT2	ACADSB
ARNT2	ACP5
ARNT2	ACSF3
ARNT2	ACTB
ARNT2	ACTR3B
ARNT2	ADAMTS7
ARNT2	ADAP2
ARNT2	ADCY2
ARNT2	ADD3
ARNT2	ADM2
ARNT2	ADRB3
ARNT2	AFF2
ARNT2	AGER
ARNT2	AGTRAP
ARNT2	AIFM3
ARNT2	AKAP1
ARNT2	AKAP10
ARNT2	AKAP9
ARNT2	AKR1A1
ARNT2	ALDH3B1
ARNT2	AMDHD2
ARNT2	AMN1
ARNT2	AMZ1
ARNT2	ANAPC4
ARNT2	ANK1
ARNT2	ANKRD30BL
ARNT2	ANO9
ARNT2	APEX2
ARNT2	ARAP1
ARNT2	ARFGEF2
ARNT2	ARHGEF1
ARNT2	ARPC2
ARNT2	ARPC3
ARNT2	ARPC5
ARNT2	ARPP19
ARNT2	ASB1
ARNT2	ATF4
ARNT2	ATL1
ARNT2	ATP2C1
ARNT2	ATP5E
ARNT2	ATP6V1A
ARNT2	ATP6V1G1
ARNT2	ATP6V1H
ARNT2	ATP7B
ARNT2	AVL9
ARNT2	AZIN1
ARNT2	B3GALNT2
ARNT2	B3GALT6
ARNT2	BAK1
ARNT2	BATF3
ARNT2	BAX
ARNT2	BCL7C
ARNT2	BHLHB9
ARNT2	BIRC5
ARNT2	BMPR2
ARNT2	BNIP3
ARNT2	BRI3
ARNT2	BZRAP1
ARNT2	C11orf24
ARNT2	C15orf59
ARNT2	C16orf45
ARNT2	C17orf51
ARNT2	C17orf62
ARNT2	C19orf24
ARNT2	C19orf40
ARNT2	C19orf48
ARNT2	C19orf52
ARNT2	C19orf54
ARNT2	C1orf86
ARNT2	C2
ARNT2	C22orf29
ARNT2	C2orf69
ARNT2	C2orf81
ARNT2	C6orf106
ARNT2	CAB39
ARNT2	CAB39L
ARNT2	CABP4
ARNT2	CACNA1B
ARNT2	CACNA1I
ARNT2	CACNB2
ARNT2	CADM2
ARNT2	CAMK2B
ARNT2	CAMSAP2
ARNT2	CANT1
ARNT2	CAPG
ARNT2	CARD9
ARNT2	CBX6
ARNT2	CCDC13
ARNT2	CCDC132
ARNT2	CCDC61
ARNT2	CCDC77
ARNT2	CCNT1
ARNT2	CD151
ARNT2	CD2
ARNT2	CD248
ARNT2	CD63
ARNT2	CDC37
ARNT2	CDIP1
ARNT2	CDK4
ARNT2	CDR2L
ARNT2	CDS2
ARNT2	CEBPB
ARNT2	CEBPD
ARNT2	CELF5
ARNT2	CENPM
ARNT2	CENPP
ARNT2	CEP89
