TransFactor	Target
ETS1	LAMA4
ETS1	LRRC8C
ETS1	MCTP1
ETS1	MEF2C
ETS1	MSC
ETS1	MSN
ETS1	NRP2
ETS1	OSMR
ETS1	PAG1
ETS1	PDE10A
ETS1	PDE4B
ETS1	PPP1R18
ETS1	PRDM1
ETS1	PTPRE
ETS1	RAPH1
ETS1	RCSD1
ETS1	RUNX1T1
ETS1	SAMD3
ETS1	SEPT4
ETS1	SH2B3
ETS1	STK10
ETS1	STK17B
ETS1	TGFBI
ETS1	THBD
ETS1	TMEM200A
ETS1	TNFAIP3
ETS1	VGLL3
ETS1	ZEB1
ETV1	C1QTNF7
ETV1	CNTN1
ETV1	GHR
ETV1	HIC1
ETV1	HTRA3
ETV1	MEIS3
ETV1	PMEPA1
ETV1	PRKG1
ETV1	PTHLH
ETV1	PTRF
ETV1	SCARF2
ETV1	SLC35D3
ETV1	TCF4
ETV1	TWIST2
ETV3	ANAPC11
ETV3	ATP5H
ETV3	BANF1
ETV3	BUD31
ETV3	COX14
ETV3	GON4L
ETV3	HIPK1
ETV3	MEF2D
ETV3	MRPL18
ETV3	MRPL27
ETV3	NDUFS6
ETV3	PLEKHM3
ETV3	PSMB3
ETV3	ROMO1
ETV3	SON
ETV3	STOML2
ETV3	TAF1L
ETV3	ZNF354C
ETV3	ZNF593
ETV4	SPRY2
ETV5	SPRY2
ETV5	TRIB2
ETV7	APOL3
ETV7	ARHGAP9
ETV7	BATF2
ETV7	BTN3A2
ETV7	CD247
ETV7	CD37
ETV7	CD5
ETV7	CTLA4
ETV7	FGL2
ETV7	HLA-DMA
