TransFactor	Target
ATF2	ZFX
ATF2	ZKSCAN1
ATF2	ZKSCAN8
ATF2	ZMAT5
ATF2	ZMYM1
ATF2	ZNF121
ATF2	ZNF217
ATF2	ZNF281
ATF2	ZNF292
ATF2	ZNF318
ATF2	ZNF394
ATF2	ZNF397
ATF2	ZNF420
ATF2	ZNF426
ATF2	ZNF430
ATF2	ZNF432
ATF2	ZNF516
ATF2	ZNF524
ATF2	ZNF593
ATF2	ZNF623
ATF2	ZNF678
ATF2	ZNF688
ATF2	ZNF689
ATF2	ZNF710
ATF2	ZNF791
ATF2	ZNF827
ATF2	ZNHIT1
ATF2	ZRANB3
ATF3	CSRNP1
ATF3	DUSP1
ATF3	FOS
ATF3	FOSB
ATF3	NR4A1
ATF3	PPP1R15A
ATF3	ZFP36
ATF4	RPL12
ATF4	RPL3
ATF4	WIPF2
ATF4	ZNF641
ATF6	ADAT1
ATF6	ARF5
ATF6	C1orf123
ATF6	CCDC101
ATF6	CCNI
ATF6	CELF1
ATF6	CLTC
ATF6	COPA
ATF6	CORT
ATF6	COX4I1
ATF6	ETV3
ATF6	FAM73A
ATF6	FAU
ATF6	FITM1
ATF6	FKBP14
ATF6	GPATCH2
ATF6	GTF2A1
ATF6	HCFC1R1
ATF6	HEATR1
ATF6	HRAS
ATF6	IPP
ATF6	KLHL11
ATF6	LIMS1
ATF6	MYO9A
ATF6	NBEAL1
ATF6	NCSTN
ATF6	NDUFA6
ATF6	PACSIN2
ATF6	POLR2I
ATF6	PUS7L
ATF6	RPLP2
ATF6	SCAF11
ATF6	TOR1AIP1
ATF6	UCHL5
ATF6	ZBTB41
ATF6	ZNF678
ATF6	ZNF687
ATF6	ZNF710
ATF7	ADAT1
ATF7	ARID4B
ATF7	BDP1
ATF7	BRCA2
ATF7	BRD2
ATF7	C9orf41
ATF7	CCDC61
ATF7	CCNI
ATF7	CDKL5
ATF7	CHCHD2
ATF7	CHMP2A
ATF7	CLCN3
ATF7	DDX21
ATF7	DOCK9
ATF7	HIPK1
ATF7	MDN1
ATF7	MON2
ATF7	NDUFB2
ATF7	NEDD1
ATF7	NF1
ATF7	PHKG2
ATF7	PSMG3
ATF7	PTRH1
ATF7	RBM42
ATF7	RP9
ATF7	RPL18
ATF7	SCYL2
ATF7	SDHAF1
ATF7	TFCP2
ATF7	THAP3
ATF7	TSTD2
ATF7	USMG5
ATF7	ZFPL1
ATF7	ZNF593
BACH1	ABHD14A
BACH1	ADAM17
BACH1	ANAPC11
BACH1	ANKRD12
BACH1	ARAP2
BACH1	ASPSCR1
BACH1	ATP2A2
BACH1	ATP5G2
BACH1	ATP6V0E2
BACH1	BAZ1A
BACH1	BRAT1
BACH1	BRF1
BACH1	BSCL2
BACH1	C12orf10
BACH1	C7orf26
BACH1	C7orf55
BACH1	CD109
BACH1	CDK17
BACH1	COBLL1
BACH1	COL27A1
BACH1	DAAM1
BACH1	DCXR
BACH1	DNAJB4
BACH1	DUSP7
BACH1	ELMSAN1
BACH1	ETV3
BACH1	FAM195A
BACH1	FIBP
BACH1	FRMD6
BACH1	GAB1
BACH1	GABPA
BACH1	GPX4
BACH1	GTF2A1
BACH1	HIST2H2AC
BACH1	IL6ST
BACH1	ITGA2
BACH1	JMJD8
BACH1	KLF10
BACH1	KLF7
BACH1	LIMS1
BACH1	LNPEP
BACH1	MAPK6
BACH1	MAST4
BACH1	MCC
BACH1	MRPL57
BACH1	MRPS26
BACH1	NAA38
BACH1	NDFIP2
BACH1	NDUFB2
BACH1	NEDD4
BACH1	NIPAL1
BACH1	NPC1
BACH1	NR3C1
BACH1	NTHL1
BACH1	NUDC
BACH1	PELP1
BACH1	PPP1R18
BACH1	PTOV1
BACH1	PTPRE
BACH1	QKI
BACH1	RAB18
BACH1	RANGRF
BACH1	RBFOX2
BACH1	RFXANK
BACH1	RIC1
BACH1	RNASEH2C
BACH1	RREB1
BACH1	SEPT10
BACH1	SLAIN2
BACH1	SLC38A2
BACH1	SLK
BACH1	SSH1
BACH1	TEX264
BACH1	TMCC3
BACH1	TMEM205
BACH1	TNFRSF10A
BACH1	TNKS2
BACH1	TTBK2
BACH1	TTC22
BACH1	TUFM
BACH1	TXNL4A
BACH1	UBL7
BACH1	UGCG
BACH1	USP15
BACH1	USP25
BACH1	VPS51
BACH1	ZHX1
BATF	ABI3
BATF	ALOX5AP
BATF	AMICA1
BATF	APBB1IP
BATF	APOBEC3G
BATF	APOBR
BATF	ARHGAP15
BATF	ARHGAP25
BATF	ARHGDIB
BATF	ARID5A
BATF	BTK
BATF	C16orf54
BATF	C1orf54
BATF	C3AR1
BATF	CARD16
BATF	CARD9
BATF	CCL4
BATF	CCL5
BATF	CCR5
BATF	CCR7
BATF	CCRL2
BATF	CD244
BATF	CD27
BATF	CD300A
BATF	CD48
BATF	CD52
BATF	CD74
BATF	CD79A
BATF	CD86
BATF	CD96
BATF	CIITA
BATF	CLECL1
BATF	CSF1R
BATF	CTSS
BATF	CXCR3
BATF	CYTIP
BATF	DENND2D
BATF	DOK2
BATF	EVI2B
BATF	FCGR2B
BATF	FERMT3
BATF	GBP4
BATF	GHRL
BATF	GIMAP4
BATF	GIMAP6
BATF	GNGT2
BATF	GPR132
BATF	GPR18
BATF	GPSM3
BATF	GZMH
BATF	GZMK
BATF	HAVCR2
BATF	HLA-B
BATF	HLA-DMB
BATF	HLA-DPA1
BATF	HLA-DPB1
BATF	HLA-DQA1
BATF	HLA-DRB1
BATF	HLA-F
BATF	IDO1
BATF	IGFLR1
BATF	IL10RA
BATF	IL12RB1
BATF	IL16
BATF	IL18RAP
BATF	IL21R
BATF	IL27
BATF	IL2RA
BATF	IL2RB
BATF	IL4I1
BATF	ITGAL
BATF	ITGB2
BATF	ITGB7
BATF	JAK3
BATF	KLRD1
BATF	LAPTM5
BATF	LCK
BATF	LCP1
BATF	LCP2
BATF	LILRB1
BATF	LILRB4
BATF	LPXN
BATF	LSP1
BATF	LTA
BATF	LY86
BATF	LY9
BATF	MPEG1
BATF	MS4A6A
BATF	MYO1F
BATF	MYO1G
BATF	MZB1
BATF	NCF1
BATF	NCF4
BATF	NKG7
BATF	NLRC3
BATF	P2RY10
BATF	PARVG
BATF	PDCD1
BATF	PIK3R6
BATF	PLEKHO1
BATF	PSMB8
BATF	PTPN7
BATF	PTPRCAP
BATF	RAB4B
BATF	RARRES3
BATF	RASAL3
BATF	RCSD1
BATF	RHOH
BATF	RNASE6
BATF	RNF166
BATF	RUFY4
BATF	S1PR4
BATF	SAMD3
BATF	SAMSN1
BATF	SCIMP
BATF	SELPLG
BATF	SIGLEC1
BATF	SIGLEC10
BATF	SIGLEC9
BATF	SIRPG
BATF	SLAMF1
BATF	SLAMF7
BATF	SLAMF8
BATF	SLC15A3
BATF	SP140
BATF	SPN
BATF	SRGN
BATF	STAP1
BATF	TBXAS1
BATF	TESPA1
BATF	TMEM140
BATF	TMEM156
BATF	TNFRSF13B
BATF	TNFRSF14
BATF	TNFRSF17
BATF	TNFSF13B
BATF	TRAF3IP3
BATF	TRPV2
BATF	UBE2L6
BATF	VAMP5
BATF	VAV1
BATF	ZBP1
BCL6B	TIE1
BHLHE22	LAIR1
BHLHE22	NLRC4
BHLHE22	SAMSN1
BHLHE40	AHNAK
BHLHE40	ARL8B
BHLHE40	DUSP7
BHLHE40	IRF6
BHLHE40	MXD1
BHLHE40	NDFIP2
BHLHE40	PRDM1
BHLHE40	PTPN13
BHLHE40	RIOK3
BHLHE40	SEMA4B
BHLHE40	SLC2A1
BPTF	AIP
BPTF	AQR
BPTF	BAZ2B
BPTF	BTBD8
BPTF	C8orf37
BPTF	CDK12
BPTF	CDKL5
