TransFactor	Target
ATF2	ARHGAP19
ATF2	ARHGEF12
ATF2	ARID1A
ATF2	ARID1B
ATF2	ARIH1
ATF2	ARIH2OS
ATF2	ARL16
ATF2	ARL5B
ATF2	ARL6IP4
ATF2	ARMC1
ATF2	ARMC8
ATF2	ARPC2
ATF2	ARPC3
ATF2	ASAH2B
ATF2	ASCC3
ATF2	ASH1L
ATF2	ASPSCR1
ATF2	ASXL2
ATF2	ATE1
ATF2	ATF1
ATF2	ATF6
ATF2	ATF7IP
ATF2	ATG16L2
ATF2	ATG7
ATF2	ATP2A2
ATF2	ATP5B
ATF2	ATP5D
ATF2	ATP5E
ATF2	ATP5G2
ATF2	ATP5H
ATF2	ATP5I
ATF2	ATP5J2
ATF2	ATP5L
ATF2	ATP6V1F
ATF2	ATPIF1
ATF2	ATRN
ATF2	ATXN1L
ATF2	AUP1
ATF2	AURKAIP1
ATF2	AVL9
ATF2	B3GALT6
ATF2	B4GALT5
ATF2	BAG4
ATF2	BANF1
ATF2	BARD1
ATF2	BAZ2A
ATF2	BIN3
ATF2	BIRC6
ATF2	BLOC1S1
ATF2	BMP2K
ATF2	BOD1L1
ATF2	BPTF
ATF2	BRAF
ATF2	BRCA2
ATF2	BRIP1
ATF2	BRMS1
ATF2	BROX
ATF2	BRPF3
ATF2	BSG
ATF2	BTBD10
ATF2	BUD31
ATF2	C11orf30
ATF2	C12orf10
ATF2	C12orf49
ATF2	C12orf65
ATF2	C14orf1
ATF2	C14orf2
ATF2	C16orf13
ATF2	C17orf49
ATF2	C19orf24
ATF2	C19orf25
ATF2	C19orf43
ATF2	C19orf53
ATF2	C19orf70
ATF2	C19orf73
ATF2	C1orf123
ATF2	C21orf59
ATF2	C2orf47
ATF2	C5orf45
ATF2	C6orf1
ATF2	C6orf203
ATF2	C7orf55
ATF2	C9orf16
ATF2	C9orf41
ATF2	CAB39
ATF2	CAND1
ATF2	CAPRIN1
ATF2	CARS2
ATF2	CASC5
ATF2	CBLL1
ATF2	CC2D1B
ATF2	CCDC101
ATF2	CCDC106
ATF2	CCDC107
ATF2	CCDC12
ATF2	CCDC124
ATF2	CCDC130
ATF2	CCDC159
ATF2	CCDC174
ATF2	CCDC186
ATF2	CCDC24
ATF2	CCDC47
ATF2	CCDC53
ATF2	CCDC57
ATF2	CCDC61
ATF2	CCDC84
ATF2	CCDC88B
ATF2	CCDC92
ATF2	CCDC94
ATF2	CCNI
ATF2	CCNL2
ATF2	CCNT1
ATF2	CCS
ATF2	CCT4
ATF2	CD63
ATF2	CDC16
ATF2	CDC40
ATF2	CDC5L
ATF2	CDK10
ATF2	CDK11A
ATF2	CDK11B
ATF2	CDK12
ATF2	CDK2AP2
ATF2	CDKL5
ATF2	CDPF1
ATF2	CDYL
ATF2	CEP85L
ATF2	CEP97
ATF2	CERS6
ATF2	CHAMP1
ATF2	CHD8
ATF2	CHM
ATF2	CHMP2A
ATF2	CHMP3
ATF2	CIPC
ATF2	CISD3
ATF2	CITED2
ATF2	CLCN3
ATF2	CLOCK
ATF2	CLPX
ATF2	CLSPN
ATF2	CLTA
ATF2	CLTB
ATF2	CLTC
ATF2	CLVS1
ATF2	CMIP
ATF2	CNNM4
ATF2	CNOT1
ATF2	CNPY3
ATF2	COA6
ATF2	COG8
ATF2	COMMD1
ATF2	COMMD4
ATF2	COPB1
ATF2	COPS4
ATF2	COX17
ATF2	COX19
ATF2	COX4I1
ATF2	COX5B
ATF2	COX6A1
ATF2	COX6C
ATF2	COX7C
ATF2	CPSF6
ATF2	CPT1B
ATF2	CRADD
ATF2	CREB1
ATF2	CRKL
ATF2	CRLS1
ATF2	CS
ATF2	CSDE1
ATF2	CSNK1G1
ATF2	CSNK2A1
ATF2	CTNNB1
ATF2	CTNND1
ATF2	CUL2
ATF2	CWC15
ATF2	CXADR
ATF2	CXorf56
ATF2	CYTH2
ATF2	DAAM1
ATF2	DAG1
ATF2	DCAF12
ATF2	DCAF7
ATF2	DCLRE1B
ATF2	DCP1A
ATF2	DDB1
ATF2	DDX21
ATF2	DDX3X
ATF2	DDX56
ATF2	DESI1
ATF2	DFNB59
ATF2	DGCR14
ATF2	DGCR6
ATF2	DGCR6L
ATF2	DGUOK
ATF2	DHRS12
ATF2	DHX15
ATF2	DHX33
ATF2	DHX8
ATF2	DHX9
ATF2	DIAPH1
ATF2	DIEXF
ATF2	DIP2B
ATF2	DLAT
ATF2	DLD
ATF2	DMAP1
ATF2	DNAJC17
ATF2	DNAJC4
ATF2	DNLZ
ATF2	DNMT1
ATF2	DOCK7
ATF2	DPM3
ATF2	DPP8
ATF2	DPY19L3
ATF2	DRAP1
ATF2	DSCR3
ATF2	DUS1L
ATF2	DYM
ATF2	DYNLL2
ATF2	DYNLRB1
ATF2	E2F5
ATF2	EAF1
ATF2	ECHDC2
ATF2	ECI1
ATF2	EDEM1
ATF2	EDF1
ATF2	EFTUD1
ATF2	EFTUD2
ATF2	EIF2AK3
ATF2	EIF3A
ATF2	EIF4A3
ATF2	EIF4EBP3
ATF2	EIF4G1
ATF2	EIF4G2
ATF2	EIF5A
ATF2	ELF1
ATF2	ELK3
ATF2	ELL3
ATF2	ELMSAN1
ATF2	ELOF1
ATF2	EMC1
ATF2	EMC9
ATF2	EMG1
ATF2	EP300
ATF2	EPC1
ATF2	EPG5
ATF2	EPRS
ATF2	ERC1
ATF2	ERCC6L2
ATF2	ERH
ATF2	ERMARD
ATF2	ERN1
ATF2	ESYT1
ATF2	ETV2
ATF2	ETV3
ATF2	EVL
ATF2	EXOC6B
ATF2	EXOSC1
ATF2	EYA3
ATF2	FAM104B
ATF2	FAM120B
ATF2	FAM161B
