TransFactor	Target
ATF1	SCYL2
ATF1	SDE2
ATF1	SEC62
ATF1	SEPT7
ATF1	SERP1
ATF1	SHARPIN
ATF1	SHPRH
ATF1	SIKE1
ATF1	SKIL
ATF1	SKIV2L2
ATF1	SLAIN2
ATF1	SLC25A36
ATF1	SLC30A7
ATF1	SLC30A9
ATF1	SLC35A5
ATF1	SLC39A10
ATF1	SLC3A2
ATF1	SMARCA5
ATF1	SMARCAD1
ATF1	SMC4
ATF1	SMCHD1
ATF1	SMEK1
ATF1	SMEK2
ATF1	SNRNP48
ATF1	SNTA1
ATF1	SNX16
ATF1	SOCS4
ATF1	SP1
ATF1	SPAST
ATF1	SPHK2
ATF1	SPOP
ATF1	SPTY2D1
ATF1	SRFBP1
ATF1	SRP19
ATF1	SRP9
ATF1	SRSF1
ATF1	SRSF11
ATF1	SRSF3
ATF1	SRSF6
ATF1	SSNA1
ATF1	SSX2IP
ATF1	STK38L
ATF1	STRN3
ATF1	STXBP3
ATF1	SUCO
ATF1	SUGP1
ATF1	SYF2
ATF1	SYNCRIP
ATF1	SYNGR1
ATF1	TAF2
ATF1	TAX1BP1
ATF1	TBC1D10B
ATF1	TBC1D15
ATF1	TBC1D23
ATF1	TBL3
ATF1	TCERG1
ATF1	TCTE3
ATF1	TFPT
ATF1	THAP2
ATF1	THAP5
ATF1	THAP8
ATF1	THAP9
ATF1	THOC1
ATF1	THUMPD1
ATF1	TMED5
ATF1	TMED7
ATF1	TMEM106B
ATF1	TMEM147
ATF1	TMEM160
ATF1	TMEM167A
ATF1	TMEM187
ATF1	TMEM205
ATF1	TMEM41B
ATF1	TMF1
ATF1	TOP2B
ATF1	TOPBP1
ATF1	TP53INP2
ATF1	TPR
ATF1	TRAPPC13
ATF1	TRAPPC6A
ATF1	TRIP11
ATF1	TRMT10A
ATF1	TRMT13
ATF1	TRNT1
ATF1	TROVE2
ATF1	TRUB1
ATF1	TSEN34
ATF1	TSNAX
ATF1	TTC21B
ATF1	TTC33
ATF1	TWF1
ATF1	TWISTNB
ATF1	TXLNG
ATF1	U2SURP
ATF1	UBA6
ATF1	UBE2B
ATF1	UBE2V2
ATF1	UBN2
ATF1	UBXN4
ATF1	UCHL5
