TransFactor	Target
ARNT	ABCB6
ARNT	ACAA1
ARNT	ACAD9
ARNT	ACAP2
ARNT	ACAP3
ARNT	ACBD5
ARNT	ACSF3
ARNT	ACVR2B
ARNT	ACY1
ARNT	ADAR
ARNT	ADCK1
ARNT	ADCY7
ARNT	ADCY9
ARNT	AFF2
ARNT	AGAP3
ARNT	AGPS
ARNT	AGTRAP
ARNT	AHR
ARNT	AKAP10
ARNT	AKAP12
ARNT	AKR1A1
ARNT	AKT1S1
ARNT	ALDOA
ARNT	ALG1
ARNT	AMDHD2
ARNT	AMMECR1L
ARNT	ANAPC13
ARNT	ANKRD12
ARNT	ANKRD40
ARNT	ANKRD6
ARNT	AP1S2
ARNT	AP2B1
ARNT	AP4B1
ARNT	AP4E1
ARNT	AP5Z1
ARNT	APBA1
ARNT	APBB2
ARNT	APC
ARNT	APEH
ARNT	ARFGEF2
ARNT	ARFIP2
ARNT	ARHGAP29
ARNT	ARHGAP8
ARNT	ARHGEF10
ARNT	ARHGEF3
ARNT	ARID2
ARNT	ARL2
ARNT	ARL3
ARNT	ARL6IP4
ARNT	ARMC6
ARNT	ARMCX6
ARNT	ARMT1
ARNT	ARNTL2
ARNT	ARSB
ARNT	ASB6
ARNT	ASL
ARNT	ASNA1
ARNT	ATAD3A
ARNT	ATAD3B
ARNT	ATF1
ARNT	ATF4
ARNT	ATF6
ARNT	ATF7IP
ARNT	ATG14
ARNT	ATL2
ARNT	ATP5D
ARNT	ATP5E
ARNT	ATP6V0B
ARNT	ATP6V1A
ARNT	ATP6V1E2
ARNT	ATP7A
ARNT	ATPIF1
ARNT	ATR
ARNT	ATXN1L
ARNT	ATXN3
ARNT	AZIN1
ARNT	B3GALT6
ARNT	B3GAT2
ARNT	B3GNTL1
ARNT	B4GALT2
ARNT	B9D2
ARNT	BACE1
ARNT	BAG1
ARNT	BAX
ARNT	BBC3
ARNT	BCL7C
ARNT	BCOR
ARNT	BID
ARNT	BIK
ARNT	BLOC1S1
ARNT	BMI1
ARNT	BMP8B
ARNT	BMPR1A
ARNT	BMPR2
ARNT	BNC2
ARNT	BOD1
ARNT	BOLA1
ARNT	BRCA2
ARNT	BRD2
ARNT	BRF1
ARNT	BRI3
ARNT	BROX
ARNT	BSG
ARNT	BTBD6
ARNT	BTBD7
ARNT	C11orf68
ARNT	C12orf73
ARNT	C15orf61
ARNT	C17orf62
ARNT	C19orf24
ARNT	C19orf25
ARNT	C19orf48
ARNT	C19orf52
ARNT	C19orf60
ARNT	C19orf70
ARNT	C19orf73
ARNT	C1orf198
ARNT	C1orf226
ARNT	C1orf86
ARNT	C20orf27
ARNT	C21orf59
