TransFactor	Target
ARNT2	NOP10
ARNT2	NPAS1
ARNT2	NUDT1
ARNT2	NXN
ARNT2	PABPC4
ARNT2	PADI2
ARNT2	PANK3
ARNT2	PDE4A
ARNT2	PDE6B
ARNT2	PFN1
ARNT2	PHC3
ARNT2	PI4KA
ARNT2	PLA2G12A
ARNT2	PNPLA4
ARNT2	PPA1
ARNT2	PPP1R14C
ARNT2	PPP1R26
ARNT2	PPP1R3C
ARNT2	PRDX1
ARNT2	PRDX4
ARNT2	PSCA
ARNT2	PSMA7
ARNT2	PSMB2
ARNT2	PSMC1
ARNT2	QSOX1
ARNT2	RAD50
ARNT2	RALGPS1
ARNT2	RCBTB1
ARNT2	RFC2
ARNT2	RGS12
ARNT2	RHEB
ARNT2	RILP
ARNT2	RRP1
ARNT2	SAXO2
ARNT2	SCCPDH
ARNT2	SEC16A
ARNT2	SIPA1L3
ARNT2	SLC25A13
ARNT2	SLURP1
ARNT2	SMIM5
ARNT2	SP1
ARNT2	SPATA6
ARNT2	SRD5A1
ARNT2	SREK1
ARNT2	ST8SIA6
ARNT2	SUSD3
ARNT2	SYBU
ARNT2	SYT13
ARNT2	TAF1
ARNT2	TALDO1
ARNT2	TAPT1
ARNT2	TEF
ARNT2	TEX30
ARNT2	TFCP2
ARNT2	TIMM8A
ARNT2	TIMM8B
ARNT2	TLDC1
ARNT2	TMEM40
ARNT2	TMSB10
ARNT2	TRPV6
ARNT2	TSPO
ARNT2	TTYH3
ARNT2	TXNDC16
ARNT2	UBXN10
ARNT2	UNC13D
ARNT2	USP35
ARNT2	UTP14C
ARNT2	VAC14
ARNT2	WNK4
ARNT2	YBX1
ARNT2	YWHAG
