sample	Camptothecin_1003	Vinblastine_1004	Cisplatin_1005	Cytarabine_1006	Docetaxel_1007	Gefitinib_1010	Navitoclax_1011	Vorinostat_1012	Nilotinib_1013	Olaparib_1017	Axitinib_1021	AZD7762_1022	SB216763_1025	KU-55933_1030	Afatinib_1032	Staurosporine_1034	PLX-4720_1036	NU7441_1038	Doramapimod_1042	Wee1 Inhibitor_1046	Nutlin-3a (-)_1047	Mirin_1048	PD173074_1049	ZM447439_1050	Alisertib_1051	RO-3306_1052	MK-2206_1053	Palbociclib_1054	Dactolisib_1057	Pictilisib_1058	AZD8055_1059	PD0325901_1060	Obatoclax Mesylate_1068	5-Fluorouracil_1073	Dasatinib_1079	Paclitaxel_1080	Crizotinib_1083	Rapamycin_1084	Sorafenib_1085	BI-2536_1086	Irinotecan_1088	Oxaliplatin_1089	BMS-536924_1091	GSK1904529A_1093	Tozasertib_1096	PF-4708671_1129	PRIMA-1MET_1131	Erlotinib_1168	Niraparib_1177	MK-1775_1179	Dinaciclib_1180	Gemcitabine_1190	Bortezomib_1191	GSK269962A_1192	SB505124_1194	Tamoxifen_1199	Fulvestrant_1200	EPZ004777_1237	YK-4-279_1239	Daporinad_1248	BMS-345541_1249	AZ960_1250	Talazoparib_1259	XAV939_1268	Trametinib_1372	Dabrafenib_1373	Temozolomide_1375	AZD5438_1401	IAP_5620_1428	AZD2014_1441	AZD1208_1449	AZD1332_1463	Ruxolitinib_1507	Linsitinib_1510	Epirubicin_1511	Cyclophosphamide_1512	Pevonedistat_1529	Sapitinib_1549	Uprosertib_1553	LCL161_1557	Lapatinib_1558	Luminespib_1559	Alpelisib_1560	Taselisib_1561	EPZ5676_1563	SCH772984_1564	IWP-2_1576	Leflunomide_1578	Entinostat_1593	OSI-027_1594	LGK974_1598	VE-822_1613	WZ4003_1614	CZC24832_1615	AZD5582_1617	GSK2606414_1618	PFI3_1620	PCI-34051_1621	Wnt-C59_1622	I-BET-762_1624	RVX-208_1625	OTX015_1626	GSK343_1627	ML323_1629	Entospletinib_1630	PRT062607_1631	Ribociclib_1632	AGI-6780_1634	Picolinici-acid_1635	AZD5153_1706	CDK9_5576_1708	CDK9_5038_1709	Eg5_9814_1712	ERK_2440_1713	ERK_6604_1714	IRAK4_4710_1716	JAK1_8709_1718	AZD5991_1720	PAK_5339_1730	TAF1_5496_1732	ULK1_4989_1733	VSP34_8731_1734	Selumetinib_1736	IGF1R_3801_1738	JAK_8517_1739	AZD4547_1786	Ibrutinib_1799	Zoledronate_1802	Acetalax_1804	Oxaliplatin_1806	Carmustine_1807	Topotecan_1808	Teniposide_1809	Mitoxantrone_1810	Dactinomycin_1811	Fludarabine_1813	Nelarabine_1814	Fulvestrant_1816	Vincristine_1818	Docetaxel_1819	Podophyllotoxin bromide_1825	Dihydrorotenone_1827	Gallibiscoquinazole_1830	Elephantin_1835	Sinularin_1838	Sabutoclax_1849	LY2109761_1852	OF-1_1853	MN-64_1854	KRAS (G12C) Inhibitor-12_1855	MG-132_1862	BDP-00009066_1866	Buparlisib_1873	Ulixertinib_1908	Venetoclax_1909	ABT737_1910	Dactinomycin_1911	Afuresertib_1912	AGI-5198_1913	AZD3759_1915	AZD5363_1916	AZD6738_1917	AZD8186_1918	Osimertinib_1919	Cediranib_1922	Ipatasertib_1924	GDC0810_1925	GNE-317_1926	GSK2578215A_1927	I-BRD9_1928	Telomerase Inhibitor IX_1930	MIRA-1_1931	NVP-ADW742_1932	P22077_1933	Savolitinib_1936	UMI-77_1939	WIKI4_1940	Sepantronium bromide_1941	MIM1_1996	WEHI-539_1997	BPD-00008900_1998	Foretinib_2040	BIBR-1532_2043	Pyridostatin_2044	AMG-319_2045	MK-8776_2046	Ulixertinib_2047	Vinorelbine_2048	VX-11e_2096	Uprosertib_2106	LJI308_2107	AZ6102_2109	GSK591_2110	VE821_2111	AZD6482_2169	AT13148_2170	BMS-754807_2171	JQ1_2172
COSMIC_687821	1.421381094	34.75540154	1826.348688	19.93131275	0.370611846	169.6965768	38.32452382	51.45563602	172.9630521	120.1549308	NA	10.58476814	NA	NA	691.6603421	0.202359188	172.8515269	NA	NA	285.3535678	4765.110473	23722.73144	444.5951087	NA	974.9907658	NA	471.0060788	267.2183194	3.494041189	194.4591276	NA	0.756813063	27.9763637	22841.88064	95.45223831	13.34619066	762.51715	0.960829793	52.51884198	NA	256.2055367	4827.804073	26.15755346	534.3061557	NA	NA	6664.518587	34.04707072	1820.237016	38.89505027	4.953527752	7.580476042	0.10037491	NA	NA	154.1723296	129.9392456	578.9285109	953.887748	NA	1099.131938	1182.783692	53.99222205	325.2200402	0.059630625	84.01799482	1867.664502	2496.335162	2569.647477	87.2926267	2531.304344	909.9120987	2107.597601	1062.702	4.283716612	435.2819578	4.597979648	198.4061118	806.7686919	2112.342922	572.6524568	1.195807871	2698.482886	4487.369717	5474.329054	7.058827774	314.7340511	1030.73766	127.1875794	NA	676.3441202	770.2052209	3416.189406	809.1902045	2272.300424	3887.630014	4355.030967	2241.218567	1382.865397	201.548692	2401.409174	154.8600801	237.2880965	2547.780839	943.3817257	1894.10176	NA	2047.588422	2604.374994	76.56499592	164.5882664	94.48763695	19.26958604	89.89811738	34.04686643	3059.644464	1297.560186	3059.644464	63.93864809	40.18380284	550.8430925	820.3310678	263.6446042	542.9324985	1500.068421	88.28286196	3531.040974	836.7923908	1830.614533	7446.928913	13065.1022	3.079862644	37.51425522	19.19866989	3.422290282	6829.583707	8176.471667	3145.027773	1007.246853	262.5797906	396.0066484	1.865955025	118.23297	875.6565957	477.8433695	3.535394884	1122.292784	207.0838948	807.3077934	1893.880163	2.580117653	67.51589151	12.71091407	4.511578084	26.44367502	28.92901295	0.530454549	866.7876311	196.5871806	268.7498443	142.1510181	34.65226183	113.373083	41.62063176	156.8393448	123.2386846	438.9888438	6.547249253	346.6158132	178.3106047	8.387403525	3401.2116	3187.767157	1406.19394	21.50228052	164.6980834	36.49119505	0.035641628	448.6068986	53.85024752	1078.040155	16.38247228	874.9659751	459.0793174	1357.037101	136.6889628	3.984536523	31.03228146	32.93095181	636.8187002	206.3659399	227.8829227	729.5274531	147.2426638	NA	82.03516526	NA	NA
COSMIC_688011	0.181611407	NA	81.95546582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.93546306	0.299171587	207.6487603	NA	NA	NA	225.1187408	105.1777736	NA	NA	20.00209464	NA	18.22552347	109.7350693	NA	NA	NA	1.825151505	6.971978194	342.292625	NA	NA	8.948205416	NA	NA	NA	37.09172875	96.34177256	NA	116.6799831	NA	NA	384.2517743	NA	171.1578106	4.534990551	0.140042406	NA	NA	NA	NA	NA	15.76456973	171.1821167	NA	NA	113.6408458	13.11507065	NA	111.6411824	5.885048606	275.9740943	507.9449116	16.99113946	169.1657494	20.28875923	42.22780963	34.59575546	163.3705608	31.8434911	NA	NA	NA	60.13517831	58.23939408	128.8005392	NA	4.434429626	35.2346157	26.93121439	120.2922261	54.93913851	19.11510767	221.2205129	5.277191271	NA	33.72771827	44.37174975	42.76046668	113.793568	6.228334739	46.80775995	158.2403374	111.2865048	205.7911871	51.69416952	65.69520897	35.07736322	20.7777354	67.75274666	52.26704198	22.79057333	NA	75.25504917	165.7407797	21.67583401	1.475622596	0.178658699	0.10979613	34.32723286	108.6795887	175.7042177	28.40496631	11.80177566	10.37453245	5.152283425	9.347827842	33.26360978	196.8883861	62.08435346	92.29066511	NA	203.7443456	26.43251814	512.2757222	200.7204211	540.267831	3.13254571	1.309307014	7.083839054	0.207777393	413.069558	415.5545943	168.9768968	0.212022474	1.159962875	0.550716567	0.530971464	20.77763151	79.18968101	28.69201899	6.499816853	49.86473303	15.44284825	71.50976401	46.10156973	0.385649636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.858617828	206.1099986	36.39702352	237.2396947	46.98667261	11.55169293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COSMIC_905967	0.266445649	0.034952999	136.201036	1.192845942	0.011897916	0.427374757	18.15948475	3.692478822	32.31045946	236.8604147	NA	0.130916705	NA	NA	0.07878001	0.026435988	27.09447954	NA	NA	2.269993573	275.8728304	158.6937112	154.1835846	NA	16.91156995	NA	20.48426438	6.714611683	0.06682313	0.752631159	NA	0.238948077	5.993670526	60.22087181	0.309649273	0.352496002	31.2907961	0.117050712	23.49529057	NA	47.96310167	28.26677255	6.087217008	326.5966751	NA	NA	641.4646004	0.296994399	97.32802749	0.227339678	0.061745017	0.145966082	0.029541684	NA	NA	69.76475922	33.99053148	620.9707628	19.06356649	NA	52.82829831	47.87359022	32.78453794	70.29607745	0.061865847	20.95247966	501.8639164	6.720039282	381.7416229	2.306859325	401.9653939	18.92935705	417.7658048	13.12745712	0.238026802	50.14937241	2.089237151	0.162810228	22.31981837	387.6915309	1.390646852	0.121439996	56.29439645	1.12075997	220.9218458	1.344327651	25.50399228	235.9894263	36.73966641	NA	112.2020204	1.285387205	9.715727848	144.366326	11.8174352	4.684798944	174.9151501	226.145591	117.6271646	32.15696281	237.0426304	12.80940927	28.7282799	770.7268264	11.62754672	13.87744694	NA	116.4741081	365.3888029	6.406537799	0.442714582	0.048570545	0.043613	5.918535284	16.13624526	461.6518336	27.42187356	491.5305036	11.64774967	242.7606552	11.1288407	4.978541616	6.107234182	7.243684603	22.31053526	50.07014889	3.232613684	44.71647491	115.6071725	371.4071871	1345.7907	1.423287021	3.047406802	3.061215318	0.023046278	43.5963748	924.692269	347.8731842	0.992127154	0.150812943	0.987558049	16.90206832	20.82370497	129.7844503	116.2425551	1.141106037	386.8043463	385.4174374	83.06936652	60.29414493	0.393686253	10.21400686	1.970408733	1.558628082	9.651988922	27.78126854	0.002253267	7.38871621	203.6469791	0.486824301	20.04855337	0.831255559	6.704507088	0.252289006	4.030844873	40.74817282	69.48785576	3.946724522	102.0158303	157.0352025	2.928103664	485.740728	10.86875327	11.00054701	20.30203241	286.2263696	20.99341884	0.018125998	27.49656259	83.7503207	485.740728	4.511600642	126.739779	28.26527445	254.4898619	2.454669183	3.320555207	0.075326295	3.970551492	34.04547054	139.0834343	9.641695742	127.0985793	5.368663528	NA	83.99170131	NA	NA
COSMIC_908446	0.034781522	0.001741017	5.7738956	0.66700816	0.001277721	17.58629666	NA	2.581446756	6.524210828	12.35475489	NA	0.142102308	NA	NA	2.509067073	0.014337139	9.723046546	NA	NA	3.672975145	127.5820899	NA	0.078928255	NA	NA	NA	11.47288012	4.746393184	0.097112809	5.90746615	NA	2.617163244	NA	14.35933136	5.311036426	0.003223347	NA	NA	1.950720907	NA	1.901520825	3.77964844	0.751329481	15.07577272	NA	NA	NA	15.73071232	NA	0.523040176	NA	0.016965795	0.003331239	NA	NA	6.522351693	7.430996736	14.88232102	1.147052949	NA	NA	NA	7.527725969	NA	1.386816732	16.49126753	45.1834559	NA	NA	NA	NA	NA	NA	6.486674528	0.049169882	81.17286367	0.483102709	56.05055212	NA	NA	4.7750431	0.165793872	20.64016635	14.05449116	108.7064359	10.74822903	NA	NA	NA	NA	16.65930635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014145963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116452944	2.591842467	1.151319873	8.210550717	2.170227498	3.809622108	0.003642536	6.397498151	49.54800512	9.58158474	9.100742467	1.027214736	71.75704228	2.160157207	0.134884692	11.37314643	82.13793761	1.563204686	47.58996882	9.243956623	2.061557984	71.0929375	4.917326557	72.07325267	10.86304867	32.90112988	16.44112799	0.068282826	41.70808521	77.92018238	7.651402773	0.112883948	22.09238546	5.887367772	79.24608414	12.3165514	5.559109869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COSMIC_1480371	0.044410294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.34463566	NA	196.9486431	NA	NA	NA	NA	91.68208547	NA	NA	9.951477175	NA	NA	NA	NA	NA	NA	1.044720097	0.632479165	25.46744577	NA	NA	44.45155747	NA	NA	NA	7.747165232	6.987214647	NA	261.2599791	NA	NA	16.15667053	NA	140.7898003	NA	0.020475075	NA	NA	NA	NA	NA	NA	249.6632475	NA	NA	30.10703905	114.3612159	NA	182.81359	NA	NA	NA	7.420422528	318.1347388	5.734198586	382.8200364	287.0036691	70.87473337	65.21731492	NA	NA	NA	185.8548514	9.252390957	258.6182406	NA	0.169170026	117.065546	6.165763665	264.7738327	8.229144004	9.357292633	133.7314922	36.5744899	244.1517602	28.61159342	62.11242193	201.4519719	345.5488422	9.833274583	19.3492953	373.900605	66.88769373	57.46970848	218.7936395	322.6451137	100.8730706	29.48359479	32.358735	293.0628233	351.4298085	NA	54.34801009	219.4198461	88.15080139	0.342583108	0.069053549	0.035922408	30.8729069	45.56764841	333.1813712	47.78563159	1.275725454	28.73198609	2.973848782	29.53222382	9.340959713	259.5231737	22.82492179	20.127781	NA	388.8050262	69.18658601	11.02167733	28.59777736	162.510075	0.760907104	0.434291201	1.693661918	0.016865992	15.34922524	490.5940482	27.48732529	0.021664203	0.331193991	0.442631803	0.072103045	19.8872933	8.016709092	64.76815193	0.101149971	339.3479561	9.051079207	188.1408717	562.4959871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COSMIC_1240186	5.024098325	3.680663372	331.8742062	119.4859749	0.210301513	93.14188726	58.00922212	7.833011136	266.3374197	134.2810511	NA	6.837922791	NA	NA	24.80459703	0.13567201	383.3563598	NA	NA	99.39104311	342.0442108	3539.631837	207.4696367	NA	181.7081812	NA	212.4199051	207.7505331	7.589380746	21.98156176	NA	19.41801027	44.14894363	29.4980158	151.5803731	2.09193819	189.1767948	0.375270567	75.4614553	NA	436.1669138	353.6858183	74.05669881	231.1583561	NA	NA	1093.2323	24.27152858	327.5831775	4.105760551	0.439886298	449.8143761	0.044116607	NA	NA	103.1340914	64.69099429	274.7784125	229.5243215	NA	47.45951349	58.80835873	288.1871225	283.2251034	16.63130895	257.3965778	1863.630973	320.8119096	19.24807393	54.62835116	326.5780596	158.5287556	410.9431978	232.7567694	11.16116118	380.7157372	15.22941873	309.4145613	50.91736375	247.5491133	603.9600178	2.887999362	256.8835836	45.43355823	922.9776318	390.3582862	58.8675497	622.0988482	8.150856388	NA	148.245547	179.9125681	334.7074946	240.5473616	0.267240307	173.633716	451.4858354	151.4644585	469.4510343	105.7725464	323.5022276	71.86526166	22.59026362	261.436912	185.268477	247.4283388	NA	158.3970729	194.1915416	29.4576901	16.99746134	7.596472539	0.635325381	295.9433349	243.5976771	122.6348205	119.8623499	349.4061503	26.11476857	356.1428805	8.672594532	17.77142802	281.9909561	12.68345008	31.3357933	16.67262245	468.0700668	94.41160501	869.3936373	1060.5416	806.5162128	115.9116195	46.06465716	47.67775801	0.524128707	874.933602	1211.025742	565.011452	22.95877003	53.44499531	25.18591727	28.99632216	29.02637792	1066.741549	146.6749626	10.95102435	519.2347017	151.4573398	467.9329423	284.4012235	0.45987434	90.13035398	6.465426625	45.81502069	6.455554997	17.10981029	0.30794595	26.73827341	216.4366727	22.87297311	28.19343079	61.40860672	24.30120652	8.626156147	33.20877008	70.21022811	401.8054435	8.738608793	205.4821153	193.2089025	11.69056376	644.674153	177.0701532	86.29804981	18.59256928	38.54606425	40.55609186	0.232405404	110.1551691	68.49878446	342.5836975	22.74369582	604.6277625	49.09577587	508.1852264	25.70059131	183.0096713	5.269729326	284.8754309	204.4276248	194.4519327	107.1968646	137.4103906	538.586438	NA	292.933904	NA	NA
COSMIC_687807	2.65264167	0.687948705	477.4039558	179.2112003	0.322813668	28.48760271	15.2480862	14.85150193	229.2596032	1221.099547	NA	5.13506756	NA	NA	11.93490142	0.196563646	529.9825068	NA	NA	120.8014151	1066.246696	NA	601.6434536	NA	NA	NA	25.4586101	756.090441	6.748316052	22.30014097	NA	51.51716226	NA	737.1076893	2.383378455	4.402801311	NA	0.183119927	210.2015852	NA	226.8000971	334.3669358	10.60338193	753.7826019	NA	NA	NA	65.83436721	NA	32.55174575	NA	121.2403574	0.416640725	NA	NA	1117.152147	113.3822666	1412.714062	1109.566858	NA	NA	NA	358.1668717	NA	15.59563395	185.1697552	2654.134787	NA	NA	NA	NA	NA	NA	59.06555921	14.42927314	1238.451391	54.79160561	62.75328957	NA	NA	555.4885518	63.44560978	277.7048891	36.91167881	348.2250618	404.2324161	NA	NA	NA	NA	1452.871178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	378.6214904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.438679962	26.11448131	97.09462321	1466.714288	60.26563254	24.0012521	0.270097034	146.2670411	1527.616566	82.64141937	145.0885144	61.10996829	129.7194446	44.81715544	82.36198637	106.2998634	1077.296564	8.869833278	303.7682272	834.5194081	21.35438276	1208.163842	66.88314552	296.9684784	115.6749381	88.93030739	106.9178732	0.014446429	1068.283037	113.4031309	486.077949	25.34655948	1473.039158	135.8441129	1082.656476	360.5010971	309.1634186	11.86996191	43.71411292	12.82507193	823.1167091	23.32122756	605.0844288	331.0876023	NA	15.72940672	NA	NA
COSMIC_1240187	0.026457728	0.022566044	1.868074087	0.156358943	0.007293899	47.18551689	97.89759663	9.957539471	38.98375419	128.6904618	NA	0.297332273	NA	NA	6.320346294	0.180718447	69.16825399	NA	NA	8.581107634	130.1434105	107.0207777	35.92972689	NA	5.658840429	NA	12.51023363	28.19901364	0.054957122	0.951599525	NA	0.870681535	9.764359785	10.4961655	3.659121166	0.021185316	28.56679416	0.014709849	14.52763939	NA	7.939513489	50.28601467	9.921955213	194.9645993	NA	NA	649.1988083	23.21721432	152.982877	2.111899966	0.06864493	0.070912539	0.04694883	NA	NA	107.3320178	38.68210152	256.3285449	24.12469489	0.14981636	32.18459751	8.070302774	5.112267277	78.00999816	1.509173274	76.27345693	561.6972479	6.63512827	416.1272072	0.84832624	383.9183885	30.17470528	181.8807041	119.2874349	0.243029122	245.5726917	0.681971098	64.14184763	12.63103651	136.9286517	34.20835799	0.052276936	11.26468938	2.529852498	378.2997989	9.063306415	31.90532743	168.8135751	21.82085142	NA	49.26943948	12.62358639	12.91458122	255.7261128	10.91674665	65.90069581	158.3818675	333.8226954	57.10833055	40.38126743	104.0481736	9.598760735	15.12388073	101.4684589	9.588514731	12.41804926	NA	65.49396494	106.1454157	8.623094405	0.385035015	0.052348343	0.70254066	14.71995417	35.48020729	199.6769878	154.6270363	135.6909672	10.17859514	45.92171046	56.50849608	8.794213954	45.40076704	3.771447952	20.70147596	59.45567042	32.0552187	72.52722438	316.4413765	216.8086137	509.0442765	1.071694456	0.367479039	0.861788843	0.335437711	64.98672381	713.8501026	83.8272388	1.425434957	0.193110638	0.927870596	3.234084858	28.81750457	191.4550394	106.9527342	0.918114655	361.461668	164.8861111	117.2745773	67.72097807	1.787739549	5.858068841	1.783734143	11.36210846	14.67746024	20.29139694	0.019783421	7.830277892	306.2176121	7.343811604	20.16414445	4.112984826	30.85287689	14.69739107	11.14710697	17.26107558	234.2762559	0.701716362	121.0190535	369.9593002	2.479153075	207.2904604	15.70949018	319.295498	5.025058019	115.8141788	29.69331689	0.010615331	79.95828011	212.456232	283.3324661	1.045533206	249.1851015	7.711571554	107.9387568	14.09549158	36.13478591	0.060574213	12.07447838	5.005078015	164.063246	13.6611085	25.82561942	29.84158827	NA	47.43185266	NA	NA
COSMIC_1240189	0.040849447	0.003919332	6.78224386	0.147726011	0.002532579	32.93991025	0.290405226	1.282676615	9.071231208	4.534949736	NA	0.3333801	NA	NA	3.399821737	0.012688388	90.37041987	NA	NA	2.981671353	112.7518065	89.8863415	11.14798763	NA	0.328533982	NA	7.425930524	3.78559472	0.110146057	6.183293139	NA	0.87993257	1.222427945	94.75115179	3.589101885	0.006030375	6.249153409	0.022995241	4.582217265	NA	2.086172401	17.36516173	13.87343694	36.18790692	NA	NA	23.76566757	27.51215756	35.27184311	0.867620389	0.028430038	0.041299619	0.059485303	NA	NA	4.791334625	8.744981561	120.3958423	4.077805598	0.00180308	12.01640741	1.239670973	0.084188664	47.83808119	2.530922852	132.5795709	210.5598635	2.420751429	33.17829842	6.291962341	163.398663	37.16446267	136.0761969	8.825877224	0.093618899	42.58005708	1.277659642	55.22131389	37.99665008	41.32935408	4.317333645	0.042385964	34.5738287	29.97950555	228.8349497	17.34666034	15.20060151	81.69109503	3.534525284	NA	22.44327467	8.874988149	5.389135595	139.528098	0.678311946	22.95711706	242.3718216	8.264489807	24.55410377	5.156814274	114.3009635	1.245757776	7.298172687	16.56480063	60.11491617	5.875587177	NA	27.00802381	228.2891438	0.327247014	0.335343131	0.033604577	0.004126755	19.91545374	37.52265936	156.8603627	16.84936549	7.989346766	2.229864898	8.852005115	0.944472225	2.710513228	168.8762165	3.096049673	9.783976534	4.026795909	73.25012834	41.18108298	272.1787447	87.13294014	749.6399316	1.081125902	0.509085653	0.905733651	0.099588259	38.71693108	440.8087024	23.23793331	0.040551764	0.011497312	0.181489042	0.36376399	23.77836182	12.6770212	38.92606198	0.373085374	199.2933779	112.6383225	44.94983095	8.882268624	0.403961784	4.842204053	2.328338679	17.49538269	1.009081993	0.334437588	0.005827589	10.79497772	29.96293147	17.25282676	19.08815527	3.970420466	44.6262388	1.46201994	2.969153811	25.6460099	95.54936262	0.785031841	49.28249761	12.35032033	0.271675484	41.67143991	3.886869197	77.29706609	14.26664079	4.188040653	121.0435018	0.001985126	36.68951429	26.35028261	164.4655293	1.434532483	45.61638627	4.515839024	43.30096841	10.27070841	0.252574759	0.003933687	20.4302981	14.60663679	97.42111757	10.33150536	50.40578751	39.72679909	NA	6.234622301	NA	NA
COSMIC_722066	0.070939137	0.098628403	8.240013646	36.16468174	0.120382392	12.51752923	57.72682672	6.577225501	79.99218961	177.7730968	NA	4.271627918	NA	NA	16.75567489	0.029093282	312.5604842	NA	NA	10.86816637	284.2601955	193.0879916	98.83847974	NA	8.640919493	NA	292.1154205	96.76070773	0.611732612	28.65216479	NA	0.93985939	4.354204805	496.5687782	36.68239721	0.561380697	16.98437833	0.500780699	10.61104033	NA	13.0585488	57.53848337	8.701156954	263.2675986	NA	NA	24.28983621	33.49703743	202.8520712	3.59888113	0.05715428	4.655028346	0.022385631	NA	NA	92.12542834	18.15514515	154.8266339	75.94929906	NA	47.15664819	13.97737569	27.60384294	146.0504339	1.663482007	170.1432961	556.4670725	16.7244714	120.522927	11.70201442	263.4743448	109.6044526	84.89990718	55.23362962	0.430768266	231.4227212	2.225427429	73.873118	55.24440123	76.78344062	111.5153222	0.015327035	84.86731187	30.90432062	260.0541816	11.81360697	10.83457056	339.2454884	13.30405665	NA	244.9088254	117.8549935	15.99157466	122.8030681	7.008726391	153.578525	209.0028734	170.8676021	201.0756087	21.26907203	114.6774036	19.49400534	17.29763869	273.6100726	11.51411875	23.15759953	NA	80.49596026	211.78	11.84760811	0.793959362	0.235645906	0.070761869	10.49185246	32.64514022	176.4887262	132.9356265	271.9409644	26.6696176	252.8129785	13.23666989	20.4418036	90.3797285	25.5637415	30.50559166	26.29190245	267.6756537	42.22738736	740.0738659	140.9891589	712.8236111	1.390399339	1.621450307	8.110609342	0.054148121	130.0107319	430.5437738	238.8319102	0.548667866	4.890629366	0.860201169	21.30504715	22.82567503	29.47427945	24.91387806	4.084849968	238.6814935	214.2653071	267.8893441	39.5791712	0.401290771	35.1069108	4.120118809	20.6059733	5.784355815	22.67264201	0.012233099	51.43577798	63.68830814	28.31064833	264.4623772	153.7158856	160.0110699	18.67244672	18.41657363	107.3353451	167.6173998	4.075604177	53.75270547	198.9272142	1.648787221	270.5984533	18.6851483	33.35017434	10.48930325	18.32987056	24.66918762	0.022896528	266.0100261	19.05028382	75.28176946	4.178828734	99.98368273	28.85008675	199.8240042	21.87709064	11.7264034	0.057810723	21.08656273	246.670392	210.9185416	154.0849386	49.16033013	201.8038125	NA	113.7593213	NA	NA
COSMIC_1240192	0.436746213	0.004946807	145.7870507	10.05684	0.007191985	67.93157849	6.745650994	7.649788497	43.74223013	200.9057716	NA	4.725252506	NA	NA	8.225005785	0.096965212	141.6943113	NA	NA	9.167897686	169.01678	89.52259039	126.6909936	NA	0.488466689	NA	103.0864545	110.2878758	0.201146657	9.607662911	NA	10.1418051	1.465849591	476.8271232	31.56598131	0.01960366	62.81839848	0.285721705	12.38449145	NA	80.48533549	122.3585905	27.00867201	103.3799463	NA	NA	913.8980294	11.53801228	317.2731263	1.764922888	0.054134369	11.44033193	0.019202362	NA	NA	29.50952227	17.19741359	218.1940927	5.29046953	0.0279336	24.93601141	6.281099219	172.7152008	197.0867525	15.5971312	328.7320562	201.1850236	14.36244767	116.1542443	5.284425978	280.5505717	44.01136958	328.5621456	48.99498765	0.591700313	95.69461239	9.420178147	88.84017777	139.4552833	360.0277097	27.48463167	0.133586376	79.90536524	20.24571163	544.5604742	84.89345503	20.46424056	133.3926454	66.71447861	364.3190519	42.6100866	116.3759618	347.7785755	293.7972783	40.92564976	26.59815892	399.9301872	77.56590794	80.41976666	63.20105538	435.4404293	78.01600516	27.67418419	58.95727329	54.06624208	177.1480812	NA	43.7452047	376.7975347	4.696370611	0.558789747	0.094976005	0.007798117	14.18424725	19.50045893	72.35561074	161.6580012	28.83024472	15.95944792	4.940097165	12.78395667	9.665018241	181.795422	2.16040996	8.816879419	82.70085992	317.2702708	72.95997477	44.26210972	233.2131868	451.4713881	4.761567877	2.127828551	8.681670812	0.383944219	309.1649645	516.0955899	124.1458396	0.04541204	0.017224233	0.294857527	0.537825565	17.43266944	63.74374107	42.12902782	0.743980094	470.2069891	39.98598429	245.8319076	96.06999112	0.281199471	25.7090482	3.190312901	17.53400257	11.17870915	15.27584771	0.008054535	20.09749137	74.37910086	15.31226284	16.59802977	12.88797879	102.4108844	8.720050245	22.79547383	75.03442438	145.2887294	1.54916953	123.8172886	148.3342243	0.936762966	196.938599	118.0037024	373.4324009	24.21402474	7.388006927	27.82842555	0.001563297	33.99287691	49.14784499	42.16818387	2.062469394	52.30678003	13.9766349	131.6953104	137.6540977	52.42035657	0.042429517	61.23923017	151.4806661	316.292684	10.24186775	83.29745529	56.97251736	NA	156.7933976	NA	NA
