sample	Cuproptosis_activity_score
TCGA.BK.A139.02	0.930558239
TCGA.BK.A13B.01	1.122384532
TCGA.BK.A4ZD.01	0.573303419
TCGA.BK.A4ZD.11	0.255492366
TCGA.BK.A56F.01	0.189103624
TCGA.BK.A6W3.01	0.718473159
TCGA.BK.A6W4.01	0.025023056
TCGA.BS.A0V4.01	0.36985444
TCGA.BS.A0V7.01	0.223824362
TCGA.D1.A2G0.01	1.397807745
TCGA.D1.A3DA.01	-0.682917255
TCGA.D1.A3DG.01	0.221286729
TCGA.D1.A3DH.01	-0.969792737
TCGA.D1.A3JP.01	-1.036840869
TCGA.D1.A3JQ.01	-0.117052443
TCGA.DF.A2KN.01	0.582662373
TCGA.DF.A2KR.01	1.060810231
TCGA.DF.A2KU.01	1.156043384
TCGA.DF.A2KV.01	0.367032888
TCGA.DF.A2KY.01	0.658318987
TCGA.DF.A2KZ.01	0.146408222
TCGA.DF.A2L0.01	0.848724716
TCGA.DI.A1BU.01	0.592064743
TCGA.DI.A1C3.01	0.34999047
TCGA.DI.A2QT.01	-0.977204781
TCGA.DI.A2QY.01	0.024587742
TCGA.DI.A2QY.11	0.81587389
TCGA.E6.A2P8.01	0.175487586
TCGA.E6.A2P9.01	0.075592891
TCGA.E6.A8L9.01	-0.086170609
TCGA.EO.A1Y7.01	-0.075997929
TCGA.EO.A22U.01	1.210111659
TCGA.EO.A22X.01	1.093294919
TCGA.EO.A22Y.01	0.186176192
TCGA.EO.A3AS.01	-0.935900008
TCGA.EO.A3AU.01	0.127572379
TCGA.EO.A3AV.01	-0.714445541
TCGA.EO.A3AY.01	0.089995634
TCGA.EO.A3AZ.01	0.273087926
TCGA.EO.A3B0.01	1.131947882
TCGA.EO.A3B1.01	-0.81833952
TCGA.EO.A3KU.01	-1.074604472
TCGA.EO.A3KW.01	-0.084758677
TCGA.EO.A3KX.01	1.193611529
TCGA.EO.A3L0.01	0.334950382
TCGA.EY.A1GL.01	0.06192674
TCGA.EY.A1GO.01	0.383049832
TCGA.EY.A1GP.01	0.195701014
TCGA.EY.A1GX.01	1.067927509
TCGA.EY.A210.01	0.235563618
TCGA.EY.A2ON.01	-0.223458703
TCGA.EY.A2OO.01	-0.057260993
TCGA.EY.A2OP.01	1.045497265
TCGA.EY.A2OQ.01	-1.040962203
TCGA.EY.A3L3.01	-0.237516304
TCGA.EY.A3QX.01	-0.252491553
TCGA.EY.A4KR.01	-1.160637676
TCGA.EY.A547.01	0.932965092
TCGA.EY.A548.01	1.517929537
TCGA.EY.A549.01	1.112627957
TCGA.EY.A54A.01	0.056177256
TCGA.EY.A5W2.01	1.046270444
TCGA.EY.A72D.01	1.084368213
TCGA.FI.A2EY.01	0.311863511
TCGA.FI.A3PV.01	0.810089273
TCGA.FI.A3PX.01	0.089562028
TCGA.FL.A1YF.11	0.047957232
TCGA.FL.A1YG.11	1.006216601
TCGA.FL.A1YH.11	0.191205
TCGA.FL.A1YI.11	0.081029684
TCGA.FL.A1YL.11	0.060994539
TCGA.FL.A1YN.11	0.04880588
TCGA.FL.A1YQ.11	0.358642392
TCGA.FL.A1YT.11	0.940902496
TCGA.FL.A1YU.11	0.107093888
TCGA.FL.A1YV.11	1.192324783
TCGA.FL.A3WE.11	0.41370106
TCGA.H5.A2HR.01	0.987083438
TCGA.JU.AAVI.01	-0.518398366
TCGA.K6.A3WQ.01	-0.002095362
TCGA.KJ.A3U4.01	0.906410193
TCGA.KP.A3VZ.01	0.005252262
TCGA.KP.A3W0.01	0.156857433
TCGA.KP.A3W1.01	-1.160055973
TCGA.KP.A3W3.01	-0.096519258
TCGA.KP.A3W4.01	-0.728710186
TCGA.PG.A5BC.01	-0.002611413
TCGA.PG.A6IB.01	1.155392993
TCGA.PG.A7D5.01	0.049863099
TCGA.PG.A914.01	0.927666741
TCGA.PG.A915.01	0.125794985
TCGA.PG.A916.01	0.269261526
TCGA.PG.A917.01	1.014093388
TCGA.QF.A5YS.01	0.058788719
TCGA.QF.A5YT.01	0.823059393
TCGA.QS.A5YQ.01	0.213124738
TCGA.QS.A5YR.01	0.104684757
TCGA.QS.A744.01	-0.108575079
TCGA.QS.A8F1.01	0.246789763
TCGA.SJ.A6ZI.01	0.914661408
TCGA.SJ.A6ZJ.01	0.342756761
TCGA.SL.A6J9.01	-0.061573154
TCGA.SL.A6JA.01	0.702987172
TCGA.3N.A9WB.06	1.092142762
TCGA.3N.A9WC.06	-0.981466425
TCGA.3N.A9WD.06	-0.38455399
TCGA.BF.A1PU.01	-0.02326747
TCGA.BF.A1PV.01	-0.423121524
TCGA.BF.A1PX.01	-0.0450853
TCGA.BF.A1PZ.01	1.309479482
TCGA.BF.A1Q0.01	-1.132604512
TCGA.BF.A3DJ.01	0.640085219
TCGA.BF.A3DL.01	-0.861631298
TCGA.BF.A3DM.01	-0.131393711
TCGA.BF.A3DN.01	-0.921485449
TCGA.BF.A5EO.01	-0.206003217
TCGA.BF.A5EP.01	-0.097804085
TCGA.BF.A5EQ.01	-0.666217741
TCGA.BF.A5ER.01	-1.013475402
TCGA.BF.A5ES.01	0.342894348
TCGA.BF.A9VF.01	-0.767136976
TCGA.BF.AAOU.01	0.418444185
TCGA.BF.AAOX.01	0.099570324
TCGA.BF.AAP0.06	-0.02208275
TCGA.BF.AAP1.01	0.055018638
TCGA.BF.AAP2.01	-1.007571911
TCGA.BF.AAP4.01	-0.20827167
TCGA.BF.AAP6.01	0.108988616
TCGA.BF.AAP7.01	-0.275966439
TCGA.BF.AAP8.01	1.087699239
TCGA.D3.A1Q1.06	0.162719856
TCGA.D3.A1Q3.06	-0.138831593
TCGA.D3.A1Q4.06	0.045064072
TCGA.D3.A1Q5.06	0.088974989
TCGA.D3.A1Q6.06	0.892738519
TCGA.D3.A1Q7.06	-1.14627678
TCGA.D3.A1Q8.06	0.128021081
TCGA.D3.A1Q9.06	-0.675801281
TCGA.D3.A1QA.06	-0.346453079
TCGA.D3.A1QA.07	-0.192966558
TCGA.D3.A1QB.06	-0.59318437
TCGA.D3.A2J6.06	-0.048005487
TCGA.D3.A2J7.06	-1.131015726
TCGA.D3.A2J8.06	-0.215648148
TCGA.D3.A2J9.06	-0.743595887
TCGA.D3.A2JA.06	-1.263884382
TCGA.D3.A2JB.06	0.083213273
TCGA.D3.A2JC.06	-0.32514089
TCGA.D3.A2JD.06	-0.153883018
TCGA.D3.A2JE.06	0.122516065
TCGA.D3.A2JF.06	-0.853507933
TCGA.D3.A2JG.06	0.990970147
TCGA.D3.A2JH.06	-0.140622621
TCGA.D3.A2JK.06	-0.121582054
TCGA.D3.A2JL.06	0.901859226
TCGA.D3.A2JN.06	0.106013902
TCGA.D3.A2JO.06	-1.067311875
TCGA.D3.A2JP.06	1.197505619
TCGA.D3.A3BZ.06	-0.890701297
TCGA.D3.A3C1.06	-0.028393147
TCGA.D3.A3C3.06	1.248457549
TCGA.D3.A3C6.06	1.128386137
TCGA.D3.A3C7.06	-0.704236141
TCGA.D3.A3C8.06	-1.098399093
TCGA.D3.A3CB.06	-0.96085439
TCGA.D3.A3CC.06	-0.261685818
TCGA.D3.A3CE.06	0.970496487
TCGA.D3.A3CF.06	0.00220411
TCGA.D3.A3ML.06	-0.807110328
TCGA.D3.A3MO.06	0.264479677
TCGA.D3.A3MR.06	0.303351094
TCGA.D3.A3MU.06	-0.911442862
TCGA.D3.A3MV.06	-0.192369825
TCGA.D3.A51E.06	-1.294449916
TCGA.D3.A51F.06	-1.005198992
TCGA.D3.A51G.06	-1.36664863
TCGA.D3.A51H.06	-0.650399576
TCGA.D3.A51J.06	0.736559152
TCGA.D3.A51K.06	-0.007200133
TCGA.D3.A51N.06	0.19315308
TCGA.D3.A51R.06	1.030236621
TCGA.D3.A51T.06	-1.028638054
TCGA.D3.A5GL.06	-0.364322482
TCGA.D3.A5GN.06	-1.202959447
TCGA.D3.A5GO.06	-0.32609469
TCGA.D3.A5GR.06	0.857572773
TCGA.D3.A5GS.06	-0.765526077
TCGA.D3.A5GT.01	-0.63610729
TCGA.D3.A5GU.06	0.850845888
TCGA.D3.A8GB.06	-0.39144729
TCGA.D3.A8GC.06	-0.093068457
TCGA.D3.A8GD.06	0.641404731
TCGA.D3.A8GE.06	-0.070900685
TCGA.D3.A8GI.06	-1.024652526
TCGA.D3.A8GJ.06	0.004898879
TCGA.D3.A8GK.06	-0.956713929
TCGA.D3.A8GL.06	1.000591934
TCGA.D3.A8GM.06	-1.019056773
TCGA.D3.A8GN.06	-0.019008975
TCGA.D3.A8GO.06	0.729785964
TCGA.D3.A8GP.06	-0.128848745
TCGA.D3.A8GQ.06	-1.299784691
TCGA.D3.A8GR.06	1.040337508
TCGA.D3.A8GS.06	1.007296804
TCGA.D3.A8GV.06	0.306033042
TCGA.D9.A148.06	-1.03270596
TCGA.D9.A149.06	-0.974686108
TCGA.D9.A1JW.06	-0.867806764
TCGA.D9.A1JX.06	-0.234693765
TCGA.D9.A1X3.06	-0.95868246
TCGA.D9.A3Z1.06	0.46225853
TCGA.D9.A3Z3.06	-0.515551364
TCGA.D9.A3Z4.01	0.065264524
TCGA.D9.A4Z2.01	0.869348427
TCGA.D9.A4Z3.01	1.100728251
TCGA.D9.A4Z5.01	-0.151840998
TCGA.D9.A4Z6.06	0.409156426
TCGA.D9.A6E9.06	-0.608451343
TCGA.D9.A6EA.06	-0.959897795
TCGA.D9.A6EC.06	-0.133076046
TCGA.D9.A6EG.06	-0.451713572
TCGA.DA.A1HV.06	-1.042115502
TCGA.DA.A1HW.06	-1.100267532
TCGA.DA.A1HY.06	-1.131165365
TCGA.DA.A1I0.06	0.174815422
TCGA.DA.A1I1.06	-1.148292947
TCGA.DA.A1I2.06	1.103449439
TCGA.DA.A1I4.06	0.225131611
TCGA.DA.A1I5.06	1.007654343
TCGA.DA.A1I7.06	-5.2891E-05
TCGA.DA.A1I8.06	-0.901108429
TCGA.DA.A1IA.06	-0.427500363
TCGA.DA.A1IB.06	-1.058994372
TCGA.DA.A1IC.06	-0.109050253
TCGA.DA.A3F2.06	-0.253484228
TCGA.DA.A3F3.06	0.080494686
TCGA.DA.A3F5.06	-0.010689389
TCGA.DA.A3F8.06	0.568862954
TCGA.DA.A95V.06	-0.033212449
TCGA.DA.A95W.06	0.779873165
TCGA.DA.A95X.06	0.093092305
TCGA.DA.A95Y.06	-0.905831514
TCGA.DA.A95Z.06	0.03769486
TCGA.DA.A960.01	-0.820831563
TCGA.EB.A1NK.01	-0.281829017
TCGA.EB.A24C.01	0.876082742
TCGA.EB.A24D.01	-0.819894404
TCGA.EB.A299.01	-0.741636844
TCGA.EB.A3HV.01	-0.197809377
TCGA.EB.A3XB.01	-0.284823111
TCGA.EB.A3XC.01	0.188971593
TCGA.EB.A3XD.01	-0.007181344
TCGA.EB.A3XE.01	0.020214135
TCGA.EB.A3XF.01	1.034106179
TCGA.EB.A3Y6.01	-0.749532015
TCGA.EB.A3Y7.01	-0.221042529
TCGA.EB.A41A.01	-0.251142516
TCGA.EB.A41B.01	-0.099346255
TCGA.EB.A42Y.01	0.875217902
TCGA.EB.A42Z.01	0.1168077
TCGA.EB.A430.01	-0.074103926
TCGA.EB.A431.01	-0.97795357
TCGA.EB.A44N.01	-0.92206975
TCGA.EB.A44O.01	-0.179214857
TCGA.EB.A44P.01	-0.23646427
TCGA.EB.A44Q.06	-0.437101533
TCGA.EB.A44R.06	-0.883899438
TCGA.EB.A4IQ.01	-1.335192722
TCGA.EB.A4IS.01	-1.039095215
TCGA.EB.A4OY.01	0.068484488
TCGA.EB.A4OZ.01	-0.107177336
TCGA.EB.A4P0.01	1.07439945
TCGA.EB.A4XL.01	-0.036584086
TCGA.EB.A51B.01	-0.177728674
TCGA.EB.A550.01	-1.035978872
TCGA.EB.A551.01	-0.050699814
TCGA.EB.A553.01	-0.859808012
TCGA.EB.A57M.01	-0.336455411
TCGA.EB.A5FP.01	-0.430207347
TCGA.EB.A5KH.06	0.914514635
TCGA.EB.A5SE.01	-0.064840105
TCGA.EB.A5SF.01	-0.293868542
TCGA.EB.A5SG.06	-0.604250491
TCGA.EB.A5SH.06	0.094954742
TCGA.EB.A5UL.06	-1.11588531
TCGA.EB.A5UM.01	-0.227922871
TCGA.EB.A5UN.06	-0.069288924
TCGA.EB.A5VU.01	-0.167084833
TCGA.EB.A5VV.06	-0.873521748
TCGA.EB.A6L9.06	-0.192542678
TCGA.EB.A6QY.01	-0.34408919
TCGA.EB.A6QZ.01	0.896779008
TCGA.EB.A6R0.01	1.059146981
TCGA.EB.A82B.01	-0.937322786
TCGA.EB.A82C.01	0.019921614
TCGA.EB.A85I.01	-0.801436993
TCGA.EB.A85J.01	-0.10670899
TCGA.EB.A97M.01	0.565892612
TCGA.EE.A17X.06	0.860409945
TCGA.EE.A17Y.06	0.167839397
TCGA.EE.A17Z.06	-0.633855662
TCGA.EE.A180.06	-1.043580497
TCGA.EE.A181.06	-0.871728552
TCGA.EE.A182.06	-0.214541738
TCGA.EE.A183.06	-1.088980605
TCGA.EE.A184.06	-0.953192584
TCGA.EE.A185.06	-0.877043221
TCGA.EE.A20B.06	-0.92997803
TCGA.EE.A20C.06	0.933824619
TCGA.EE.A20F.06	0.133755762
TCGA.EE.A20H.06	0.083415858
TCGA.EE.A20I.06	-0.371082494
TCGA.EE.A29A.06	-0.036582991
TCGA.EE.A29B.06	-1.123911859
TCGA.EE.A29C.06	0.354599824
TCGA.EE.A29D.06	0.214510767
TCGA.EE.A29E.06	-0.04887203
TCGA.EE.A29G.06	-0.868235108
TCGA.EE.A29H.06	-0.595335283
TCGA.EE.A29L.06	-0.951201901
TCGA.EE.A29M.06	-0.258980119
TCGA.EE.A29N.06	0.060749581
TCGA.EE.A29P.06	-0.150779516
TCGA.EE.A29Q.06	1.153352655
TCGA.EE.A29R.06	0.117881201
TCGA.EE.A29S.06	-0.891186088
TCGA.EE.A29T.06	0.9392385
TCGA.EE.A29V.06	-0.053568869
TCGA.EE.A29W.06	-0.166093074
TCGA.EE.A29X.06	-1.188136935
TCGA.EE.A2A0.06	-0.08115426
TCGA.EE.A2A1.06	-0.248155486
TCGA.EE.A2A2.06	-1.040016143
TCGA.EE.A2A5.06	-0.050472021
TCGA.EE.A2A6.06	-0.128158788
TCGA.EE.A2GB.06	-0.402660653
TCGA.EE.A2GC.06	-0.876428055
TCGA.EE.A2GD.06	-0.856031907
TCGA.EE.A2GE.06	-0.131315813
TCGA.EE.A2GH.06	0.248027495
TCGA.EE.A2GI.06	-0.27920329
TCGA.EE.A2GJ.06	-1.026784549
TCGA.EE.A2GK.06	-0.727615181
TCGA.EE.A2GL.06	0.086067029
TCGA.EE.A2GM.06	-0.105292206
TCGA.EE.A2GN.06	0.145753256
TCGA.EE.A2GO.06	0.137182099
TCGA.EE.A2GP.06	-0.544909188
TCGA.EE.A2GR.06	0.258184153
TCGA.EE.A2GS.06	1.039444204
TCGA.EE.A2GT.06	-0.938118549
TCGA.EE.A2GU.06	-0.786782254
TCGA.EE.A2M5.06	-1.020609827
TCGA.EE.A2M6.06	-1.004553416
TCGA.EE.A2M7.06	-0.03009463
TCGA.EE.A2M8.06	-0.967274066
TCGA.EE.A2MC.06	-1.138269561
TCGA.EE.A2MD.06	-0.364273739
TCGA.EE.A2ME.06	-1.169978393
TCGA.EE.A2MF.06	0.932252901
TCGA.EE.A2MG.06	-1.056136932
TCGA.EE.A2MH.06	1.105747443
TCGA.EE.A2MI.06	-0.975893509
TCGA.EE.A2MJ.06	-0.999870795
TCGA.EE.A2MK.06	1.23690315
TCGA.EE.A2ML.06	-0.01728566
TCGA.EE.A2MM.06	-1.074709441
TCGA.EE.A2MN.06	-0.977781216
TCGA.EE.A2MP.06	-0.707457659
TCGA.EE.A2MQ.06	-1.054871564
TCGA.EE.A2MR.06	-1.329932641
TCGA.EE.A2MS.06	-0.154223966
TCGA.EE.A2MT.06	-0.891229246
TCGA.EE.A2MU.06	-0.809586883
TCGA.EE.A3AA.06	-0.3996381
TCGA.EE.A3AB.06	-0.975800236
TCGA.EE.A3AC.06	0.156307936
TCGA.EE.A3AD.06	-1.020781023
TCGA.EE.A3AE.06	-1.125779576
TCGA.EE.A3AF.06	0.129625232
TCGA.EE.A3AG.06	-0.849211699
TCGA.EE.A3AH.06	0.269542325
TCGA.EE.A3J3.06	0.946301036
TCGA.EE.A3J4.06	0.162004427
TCGA.EE.A3J5.06	-0.271813219
TCGA.EE.A3J7.06	-1.114423419
TCGA.EE.A3J8.06	-0.551161731
TCGA.EE.A3JA.06	1.038476517
TCGA.EE.A3JB.06	-1.075940966
TCGA.EE.A3JD.06	-0.50138856
TCGA.EE.A3JE.06	0.539017198
TCGA.EE.A3JH.06	-0.18253421
TCGA.EE.A3JI.06	-0.082508159
TCGA.ER.A193.06	0.891552923
TCGA.ER.A194.01	-0.159249901
TCGA.ER.A195.06	-0.420725824
TCGA.ER.A196.01	-0.996303927
TCGA.ER.A197.06	0.005297625
TCGA.ER.A198.06	-0.351789426
TCGA.ER.A199.06	-1.180483925
TCGA.ER.A19A.06	-1.539287134
TCGA.ER.A19B.06	0.347589959
TCGA.ER.A19C.06	-1.137898302
TCGA.ER.A19D.06	-0.372527909
TCGA.ER.A19E.06	-0.261152007
TCGA.ER.A19F.06	0.154061167
TCGA.ER.A19G.06	0.854285793
TCGA.ER.A19H.06	0.054704439
TCGA.ER.A19J.06	-0.798743115
TCGA.ER.A19K.01	0.027919044
TCGA.ER.A19L.06	-0.211462445
TCGA.ER.A19M.06	0.322741855
TCGA.ER.A19N.06	-0.052978556
TCGA.ER.A19O.06	-0.326919881
TCGA.ER.A19P.06	-1.230358639
TCGA.ER.A19Q.06	0.024759609
TCGA.ER.A19S.06	-0.615948452
TCGA.ER.A19T.01	-0.236971091
TCGA.ER.A19T.06	-0.762604292
TCGA.ER.A19W.06	0.021276577
TCGA.ER.A1A1.06	-1.184528531
TCGA.ER.A2NB.01	-0.27252921
TCGA.ER.A2NC.06	0.069760221
TCGA.ER.A2ND.06	1.008956415
TCGA.ER.A2NE.06	-0.978854507
TCGA.ER.A2NF.01	1.016286895
TCGA.ER.A2NF.06	0.887727889
TCGA.ER.A2NG.06	-0.85034514
TCGA.ER.A2NH.06	-0.449926265
TCGA.ER.A3ES.06	0.115765324
TCGA.ER.A3ET.06	-0.229709582
TCGA.ER.A3EV.06	-0.081033259
TCGA.ER.A3PL.06	-0.183764527
TCGA.ER.A42H.01	0.959948447
TCGA.ER.A42K.06	0.325623558
TCGA.ER.A42L.06	-0.362503097
TCGA.FR.A2OS.01	0.753976502
TCGA.FR.A3R1.01	-0.123691375
TCGA.FR.A3YN.06	0.76598233
TCGA.FR.A3YO.06	-0.079546118
TCGA.FR.A44A.06	0.774568574
TCGA.FR.A69P.06	0.077454774
TCGA.FR.A726.01	0.044098194
TCGA.FR.A728.01	-0.900759006
TCGA.FR.A729.06	-0.622719304
TCGA.FR.A7U8.06	1.043257822
TCGA.FR.A7U9.06	-1.007406387
TCGA.FR.A7UA.06	-0.762681976
TCGA.FR.A8YC.06	-0.027569162
TCGA.FR.A8YD.06	-0.164390752
TCGA.FR.A8YE.06	-1.13234354
TCGA.FS.A1YW.06	0.291791957
TCGA.FS.A1YX.06	0.482385844
TCGA.FS.A1YY.06	0.106516472
TCGA.FS.A1Z0.06	-0.998631974
TCGA.FS.A1Z3.06	0.224444185
TCGA.FS.A1Z4.06	-0.269258164
TCGA.FS.A1Z7.06	0.091675297
TCGA.FS.A1ZA.06	0.137294937
TCGA.FS.A1ZB.06	0.143090336
TCGA.FS.A1ZC.06	0.19814421
TCGA.FS.A1ZD.06	0.279101888
TCGA.FS.A1ZE.06	-0.908993183
TCGA.FS.A1ZF.06	1.096285493
TCGA.FS.A1ZG.06	-0.189231183
TCGA.FS.A1ZH.06	-0.369421521
TCGA.FS.A1ZJ.06	0.176751559
TCGA.FS.A1ZK.06	-0.068061028
TCGA.FS.A1ZM.06	0.786216041
TCGA.FS.A1ZN.01	0.310549485
TCGA.FS.A1ZP.06	-0.71963666
TCGA.FS.A1ZQ.06	-0.118819377
TCGA.FS.A1ZR.06	1.04957288
TCGA.FS.A1ZS.06	0.817150673
TCGA.FS.A1ZT.06	-0.91302317
TCGA.FS.A1ZU.06	-0.240987302
TCGA.FS.A1ZW.06	-0.390624953
TCGA.FS.A1ZY.06	-0.261393452
TCGA.FS.A1ZZ.06	-0.324704216
TCGA.FS.A4F0.06	-0.22684163
TCGA.FS.A4F2.06	-0.125003831
TCGA.FS.A4F4.06	0.126510155
TCGA.FS.A4F5.06	-0.190913259
TCGA.FS.A4F8.06	-0.055450382
TCGA.FS.A4F9.06	0.275884495
TCGA.FS.A4FB.06	0.324340627
TCGA.FS.A4FC.06	-0.001405857
TCGA.FS.A4FD.06	-0.968415595
TCGA.FW.A3I3.06	0.408395827
TCGA.FW.A3R5.06	-0.396101145
TCGA.FW.A3TU.06	-0.024954748
TCGA.FW.A3TV.06	1.072518601
TCGA.FW.A5DX.01	-0.930017856
TCGA.FW.A5DY.06	-0.291722335
TCGA.GF.A2C7.01	-0.930176441
TCGA.GF.A3OT.06	-1.061046437
TCGA.GF.A4EO.06	0.733603514
TCGA.GF.A6C8.06	-0.179096215
TCGA.GF.A6C9.06	0.015501652
TCGA.GF.A769.01	1.18633884
TCGA.GN.A261.06	-0.262191112
TCGA.GN.A262.06	0.874385036
TCGA.GN.A263.01	1.158237693
TCGA.GN.A264.06	-0.244455979
TCGA.GN.A265.06	0.081272718
TCGA.GN.A266.06	-1.19710834
TCGA.GN.A267.06	0.001010088
TCGA.GN.A268.06	-0.282364019
TCGA.GN.A26A.06	-1.190942382
TCGA.GN.A26C.01	-1.02298798
TCGA.GN.A26D.06	0.056144412
TCGA.GN.A4U3.06	0.088867266
TCGA.GN.A4U4.06	0.874515877
TCGA.GN.A4U5.01	0.080719499
TCGA.GN.A4U7.06	1.100303548
TCGA.GN.A4U8.06	1.103681936
TCGA.GN.A4U8.11	0.357940691
TCGA.GN.A4U9.06	0.008830688
TCGA.GN.A8LK.06	0.019510237
TCGA.GN.A8LL.06	-0.095356743
TCGA.GN.A8LN.01	0.328549941
TCGA.GN.A9SD.06	1.105850772
TCGA.HR.A2OG.06	-0.302979911
TCGA.HR.A2OH.06	-0.578852513
TCGA.HR.A5NC.01	-0.017808339
TCGA.IH.A3EA.01	-0.626640073
TCGA.LH.A9QB.06	0.202649952
TCGA.OD.A75X.06	0.22526156
TCGA.QB.A6FS.06	-0.070613956
TCGA.QB.AA9O.06	1.003679023
TCGA.RP.A690.06	-0.071763332
TCGA.RP.A693.06	-0.149915949
TCGA.RP.A694.06	-0.767338456
TCGA.RP.A695.06	0.025338015
TCGA.RP.A6K9.06	0.93741242
TCGA.W3.A824.06	0.192993159
TCGA.W3.A825.06	-0.019110846
TCGA.W3.A828.06	-1.476875216
TCGA.W3.AA1O.06	-0.084225322
TCGA.W3.AA1Q.06	-0.048243207
TCGA.W3.AA1R.06	-0.895388751
TCGA.W3.AA1V.06	-0.417027578
TCGA.W3.AA1W.06	-0.251471759
TCGA.W3.AA21.06	0.402458849
TCGA.WE.A8JZ.06	0.24425381
TCGA.WE.A8K1.06	-1.128370372
TCGA.WE.A8K4.01	0.348405186
TCGA.WE.A8K5.06	1.064262059
TCGA.WE.A8K6.06	1.122678335
TCGA.WE.A8ZM.06	0.060211352
TCGA.WE.A8ZN.06	0.103536509
TCGA.WE.A8ZO.06	-0.097507771
TCGA.WE.A8ZQ.06	1.077340353
TCGA.WE.A8ZR.06	-1.167303979
TCGA.WE.A8ZT.06	0.781341034
TCGA.WE.A8ZX.06	1.122553348
TCGA.WE.A8ZY.06	-0.689994586
TCGA.WE.AA9Y.06	0.331064464
TCGA.WE.AAA0.06	-1.426270731
TCGA.WE.AAA3.06	-0.263014828
TCGA.WE.AAA4.06	-0.35245154
TCGA.XV.A9VZ.01	0.091139025
TCGA.XV.A9W2.01	-0.0718195
TCGA.XV.A9W5.01	0.006260132
TCGA.XV.AAZV.01	-0.072413937
TCGA.XV.AAZW.01	0.804284373
TCGA.XV.AAZY.01	-0.208694217
TCGA.XV.AB01.06	-0.323415168
TCGA.YD.A89C.06	0.836729123
TCGA.YD.A9TA.06	-0.08217679
TCGA.YD.A9TB.06	0.980422866
TCGA.YG.AA3N.01	-0.860264172
TCGA.YG.AA3O.06	-0.328543199
TCGA.YG.AA3P.06	1.239076008
TCGA.Z2.A8RT.06	-0.781745141
TCGA.Z2.AA3S.06	1.256108768
TCGA.Z2.AA3V.06	-0.3577443
TCGA.4P.AA8J.01	0.034707267
TCGA.BA.4074.01	0.760580623
TCGA.BA.4075.01	0.685440481
TCGA.BA.4076.01	-0.251733193
TCGA.BA.4077.01	-1.48259213
TCGA.BA.4078.01	-1.073877624
TCGA.BA.5149.01	-1.384327662
TCGA.BA.5151.01	-0.974526954
TCGA.BA.5152.01	-0.017510743
TCGA.BA.5153.01	-1.474929412
TCGA.BA.5555.01	-1.446632893
TCGA.BA.5556.01	-1.108200178
TCGA.BA.5557.01	-1.392677268
TCGA.BA.5558.01	-1.283020538
TCGA.BA.5559.01	-1.469911861
TCGA.BA.6868.01	-0.981563936
TCGA.BA.6869.01	-0.885595573
TCGA.BA.6870.01	-0.258863738
TCGA.BA.6871.01	0.05855277
TCGA.BA.6872.01	-1.307816368
TCGA.BA.6873.01	-1.247021864
TCGA.BA.7269.01	-0.173187913
TCGA.BA.A4IF.01	-0.273308194
TCGA.BA.A4IG.01	-1.062968999
TCGA.BA.A4IH.01	-0.971395477
TCGA.BA.A4II.01	-0.706921188
TCGA.BA.A6D8.01	0.16115381
TCGA.BA.A6DA.01	-1.284902708
TCGA.BA.A6DB.01	-0.273729771
TCGA.BA.A6DD.01	-0.0552726
TCGA.BA.A6DE.01	-0.257802845
TCGA.BA.A6DG.01	-1.339283135
TCGA.BA.A6DI.01	-1.174844632
TCGA.BA.A6DJ.01	-0.846470228
TCGA.BA.A6DL.01	0.063247229
TCGA.BA.A8YP.01	0.018460703
TCGA.BB.4217.01	-1.200224386
TCGA.BB.4223.01	-1.423058213
TCGA.BB.4224.01	-0.87666934
TCGA.BB.4225.01	-1.183251817
TCGA.BB.4227.01	1.137904234
TCGA.BB.4228.01	-1.36761418
TCGA.BB.7861.01	-1.175689111
TCGA.BB.7862.01	-1.444925865
TCGA.BB.7863.01	-0.341378485
TCGA.BB.7864.01	-1.532886402
TCGA.BB.7866.01	-1.340640858
TCGA.BB.7870.01	1.119523428
TCGA.BB.7871.01	-0.149777931
TCGA.BB.7872.01	-1.148970998
TCGA.BB.8596.01	-1.364504235
TCGA.BB.8601.01	0.013854031
TCGA.BB.A5HU.01	-1.445501317
TCGA.BB.A5HY.01	0.006204563
TCGA.BB.A5HZ.01	-0.400876737
TCGA.BB.A6UM.01	-1.110910232
TCGA.BB.A6UO.01	0.107531397
TCGA.C9.A47Z.01	-1.398831379
TCGA.C9.A480.01	-1.125154944
TCGA.CN.4722.01	-0.9655329
TCGA.CN.4723.01	-1.123189595
TCGA.CN.4725.01	-1.078531636
TCGA.CN.4726.01	-1.012986042
TCGA.CN.4727.01	-1.154796335
TCGA.CN.4728.01	-1.329237393
TCGA.CN.4729.01	-1.266810351
TCGA.CN.4730.01	-1.032697368
TCGA.CN.4731.01	-0.898235507
TCGA.CN.4733.01	-1.289850336
TCGA.CN.4734.01	-1.102500513
TCGA.CN.4735.01	-0.094369483
TCGA.CN.4736.01	-1.195455216
TCGA.CN.4737.01	-1.441692767
TCGA.CN.4738.01	-1.398442375
TCGA.CN.4739.01	-1.06562671
TCGA.CN.4740.01	-1.078188609
TCGA.CN.4741.01	-1.33963462
TCGA.CN.4742.01	-1.152956145
TCGA.CN.5355.01	-1.09379842
TCGA.CN.5356.01	-1.423445783
