sample	Cuproptosis_positive	Cuproptosis_negative	Cuproptosis_activity_score
TCGA-A7-A4SE-01	-0.490404034	0.774906619	-1.265310653
TCGA-A7-A4SF-01	-0.479730428	-0.54071811	0.060987682
TCGA-A7-A56D-01	-0.553312454	-0.564091734	0.010779279
TCGA-A7-A5ZV-01	-0.754638167	0.537158152	-1.291796319
TCGA-A7-A5ZW-01	0.4290713	-0.415467516	0.844538816
TCGA-A7-A5ZX-01	-0.406549652	-0.557789625	0.151239973
TCGA-A7-A6VV-01	-0.474083502	0.774906619	-1.248990122
TCGA-A7-A6VW-01	0.29397087	0.426321424	-0.132350554
TCGA-A7-A6VX-01	-0.683738185	0.3591601	-1.042898285
TCGA-A7-A6VY-01	-0.631862815	0.712265017	-1.344127833
TCGA-A8-A06N-01	-0.38856787	0.645824315	-1.034392185
TCGA-A8-A06O-01	-0.363290924	0.383847815	-0.747138739
TCGA-A8-A06P-01	-0.73998556	0.474330088	-1.214315648
TCGA-A8-A06Q-01	-0.303216324	0.562396309	-0.865612633
TCGA-A8-A06R-01	-0.271613384	-0.475904721	0.204291337
TCGA-A8-A06T-01	-0.322611266	-0.336449088	0.013837822
TCGA-A8-A06U-01	-0.516389579	0.316882424	-0.833272002
TCGA-A8-A06X-01	-0.410487145	0.556607182	-0.967094327
TCGA-A8-A06Y-01	0.277471146	-0.695548344	0.97301949
TCGA-A8-A06Z-01	-0.349069331	0.445165557	-0.794234888
TCGA-A8-A075-01	0.28570122	0.463700472	-0.177999252
TCGA-A8-A076-01	-0.319855912	0.426358511	-0.746214423
TCGA-A8-A079-01	-0.552834749	0.36297717	-0.915811919
TCGA-A8-A07B-01	-0.467705797	0.406227138	-0.873932935
TCGA-A8-A07C-01	-0.378131179	0.67864797	-1.056779149
TCGA-A8-A07E-01	-0.6172057	0.42032467	-1.03753037
TCGA-A8-A07F-01	-0.377170177	0.297012527	-0.674182703
TCGA-A8-A07G-01	-0.374181101	0.785366506	-1.159547607
TCGA-A8-A07I-01	-0.741716176	0.491336233	-1.233052409
TCGA-A8-A07J-01	-0.614013597	0.423586539	-1.037600136
TCGA-A8-A07L-01	-0.507533555	0.473379452	-0.980913006
TCGA-A8-A07O-01	-0.36084574	0.707611291	-1.068457031
TCGA-A8-A07P-01	0.221862835	0.582185262	-0.360322427
TCGA-A8-A07R-01	0.337147308	0.407523045	-0.070375736
TCGA-A8-A07S-01	-0.323912784	-0.630185783	0.306272999
TCGA-A8-A07U-01	-0.357383176	0.695097693	-1.052480869
TCGA-A8-A07W-01	-0.695174627	-0.44547396	-0.249700667
TCGA-A8-A07Z-01	-0.643585713	-0.488079726	-0.155505988
TCGA-A8-A081-01	0.306914926	0.320799056	-0.01388413
TCGA-A8-A082-01	-0.648203045	-0.450356838	-0.197846208
TCGA-A8-A083-01	-0.425651358	0.253995469	-0.679646826
TCGA-A8-A084-01	-0.675829772	-0.475586	-0.200243772
TCGA-A8-A085-01	-0.679750405	0.673645301	-1.353395706
TCGA-A8-A086-01	-0.752435872	0.343219292	-1.095655164
TCGA-A8-A08A-01	-0.658668157	0.328377417	-0.987045574
TCGA-A8-A08B-01	-0.542036831	0.252449072	-0.794485903
TCGA-A8-A08C-01	-0.495171419	0.476952667	-0.972124086
TCGA-A8-A08F-01	-0.438040239	0.387204692	-0.82524493
TCGA-A8-A08G-01	-0.215607357	0.362007343	-0.577614701
TCGA-A8-A08H-01	-0.371558415	0.625649304	-0.99720772
TCGA-A8-A08I-01	-0.584192854	0.566704741	-1.150897596
TCGA-A8-A08J-01	-0.294073981	-0.628687443	0.334613461
TCGA-A8-A08L-01	-0.606703668	0.46450078	-1.071204448
TCGA-A8-A08O-01	-0.427303916	0.502746207	-0.930050123
TCGA-A8-A08P-01	-0.42282517	0.390234635	-0.813059805
TCGA-A8-A08R-01	-0.45580436	0.66403013	-1.11983449
TCGA-A8-A08S-01	-0.623713756	-0.611104927	-0.012608828
TCGA-A8-A08T-01	-0.410300553	0.448161725	-0.858462278
TCGA-A8-A08X-01	-0.556684866	-0.297593534	-0.259091332
TCGA-A8-A08Z-01	-0.53792309	0.642444903	-1.180367994
TCGA-A8-A090-01	0.363799213	0.387569082	-0.023769869
TCGA-A8-A091-01	-0.742469355	0.690349636	-1.432818991
TCGA-A8-A092-01	-0.47601056	-0.367082801	-0.108927759
TCGA-A8-A093-01	-0.536150032	-0.288509401	-0.247640631
TCGA-A8-A094-01	0.25329634	0.566897312	-0.313600971
TCGA-A8-A095-01	-0.563873573	-0.491445308	-0.072428265
TCGA-A8-A096-01	-0.705104038	0.440624399	-1.145728437
TCGA-A8-A097-01	-0.465955467	0.409344192	-0.875299659
TCGA-A8-A099-01	0.369236032	-0.551235491	0.920471523
TCGA-A8-A09A-01	-0.778039479	0.39960199	-1.177641469
TCGA-A8-A09B-01	-0.496734641	0.344539972	-0.841274613
TCGA-A8-A09C-01	-0.585840747	-0.617498508	0.03165776
TCGA-A8-A09D-01	-0.512694095	0.732577683	-1.245271778
TCGA-A8-A09E-01	-0.568294674	-0.457444363	-0.110850311
TCGA-A8-A09G-01	0.35687975	0.397448091	-0.040568341
TCGA-A8-A09I-01	-0.605745085	-0.55542874	-0.050316345
TCGA-A8-A09K-01	-0.47886386	0.579464811	-1.058328671
TCGA-A8-A09M-01	-0.543136945	-0.467516835	-0.07562011
TCGA-A8-A09N-01	0.21381143	0.444556525	-0.230745095
TCGA-A8-A09Q-01	0.536888586	0.485745965	0.051142621
TCGA-A8-A09R-01	-0.527008707	0.637856015	-1.164864723
TCGA-A8-A09T-01	-0.33639953	0.510645163	-0.847044693
TCGA-A8-A09V-01	-0.492700534	0.499351959	-0.992052493
TCGA-A8-A09W-01	0.386150319	0.351478783	0.034671537
TCGA-A8-A09X-01	0.383373713	-0.308242078	0.691615791
TCGA-A8-A09Z-01	-0.312634897	0.550078723	-0.86271362
TCGA-A8-A0A1-01	-0.458007173	0.539415237	-0.99742241
TCGA-A8-A0A2-01	-0.564316956	-0.278723324	-0.285593632
TCGA-A8-A0A4-01	-0.626327086	-0.538666108	-0.087660978
TCGA-A8-A0A6-01	-0.355264873	0.394280816	-0.749545689
TCGA-A8-A0A7-01	0.269135683	0.542342784	-0.2732071
TCGA-A8-A0A9-01	-0.685153908	-0.450736136	-0.234417772
TCGA-A8-A0AB-01	-0.650864445	-0.409151436	-0.241713009
TCGA-A8-A0AD-01	-0.441044284	0.705554341	-1.146598625
TCGA-AC-A23C-01	-0.663560986	0.574552912	-1.238113898
TCGA-AC-A23E-01	-0.634787086	0.675616252	-1.310403338
TCGA-AC-A23G-01	-0.801038404	0.389081626	-1.19012003
TCGA-AC-A23H-01	-0.291019619	0.601672037	-0.892691657
TCGA-AC-A23H-11	0.224719789	0.342045798	-0.117326009
TCGA-AC-A2B8-01	-0.616386008	0.502308896	-1.118694904
TCGA-AC-A2BK-01	-0.363335218	0.6915157	-1.054850918
TCGA-AC-A2BM-01	-0.370613224	0.734837783	-1.105451007
TCGA-AC-A2FB-01	-0.523131724	0.504516704	-1.027648428
TCGA-AC-A2FB-11	-0.374459898	0.345103178	-0.719563076
TCGA-AC-A2FE-01	-0.732305717	-0.716762836	-0.015542881
TCGA-AC-A2FF-01	-0.419400003	0.448622486	-0.868022489
TCGA-AC-A2FF-11	-0.592222233	0.423767387	-1.01598962
TCGA-AC-A2FG-01	-0.610385135	-0.349038799	-0.261346337
TCGA-AC-A2FK-01	-0.564336201	0.440497611	-1.004833812
TCGA-AC-A2FM-01	-0.592637775	-0.690929047	0.098291272
TCGA-AC-A2FM-11	-0.299331442	-0.682539396	0.383207954
TCGA-AC-A2FO-01	-0.510898709	0.619745615	-1.130644324
TCGA-AC-A2QH-01	-0.588807546	-0.602301381	0.013493835
TCGA-AC-A2QI-01	-0.730244431	0.320943144	-1.051187575
TCGA-AC-A2QJ-01	-0.482069502	-0.705195685	0.223126183
TCGA-AC-A3BB-01	-0.682552794	-0.448224839	-0.234327955
TCGA-AC-A3EH-01	-0.54393519	0.405547731	-0.949482921
TCGA-AC-A3HN-01	-0.774039326	-0.747147338	-0.026891988
TCGA-AC-A3OD-01	-0.835631937	-0.545331854	-0.290300083
TCGA-AC-A3QP-01	-0.255628376	-0.714397156	0.45876878
TCGA-AC-A3QQ-01	-0.704713018	-0.561710129	-0.143002889
TCGA-AC-A3TM-01	-0.47424534	-0.596098557	0.121853217
TCGA-AC-A3TN-01	-0.416384026	-0.599887435	0.183503409
TCGA-AC-A3W5-01	-0.653824953	0.336231707	-0.990056659
TCGA-AC-A3W6-01	-0.803271427	-0.375604678	-0.427666749
TCGA-AC-A3W7-01	-0.611739228	-0.452196538	-0.15954269
TCGA-AC-A3YI-01	-0.765788392	0.554308675	-1.320097068
TCGA-AC-A3YJ-01	0.314841098	-0.755062001	1.069903099
TCGA-AC-A4ZE-01	-0.511345435	-0.632231409	0.120885974
TCGA-AC-A5EH-01	-0.442303667	-0.401927169	-0.040376498
TCGA-AC-A5XS-01	-0.35159173	-0.62881456	0.27722283
TCGA-AC-A5XU-01	-0.505758065	0.312350744	-0.818108809
TCGA-AC-A62V-01	-0.413105392	-0.606490538	0.193385146
TCGA-AC-A62X-01	-0.356338486	0.78060131	-1.136939797
TCGA-AC-A62Y-01	-0.339554648	-0.615210336	0.275655688
TCGA-AC-A6IV-01	-0.663222122	0.542017473	-1.205239595
TCGA-AC-A6IW-01	0.275780033	0.528824643	-0.25304461
TCGA-AC-A6IX-01	-0.632410777	-0.604890768	-0.027520009
TCGA-AC-A6IX-06	-0.70071188	-0.621211193	-0.079500686
TCGA-AC-A6NO-01	-0.522374303	-0.52082565	-0.001548653
TCGA-AC-A7VB-01	-0.49604504	0.388510876	-0.884555916
TCGA-AC-A7VC-01	-0.378270209	0.463317681	-0.84158789
TCGA-AC-A8OP-01	-0.64696172	0.324722658	-0.971684378
TCGA-AC-A8OQ-01	-0.573157735	0.497932728	-1.071090462
TCGA-AC-A8OR-01	-0.636086545	-0.637812875	0.00172633
TCGA-AC-A8OS-01	-0.647149959	-0.426331927	-0.220818032
TCGA-AN-A03X-01	-0.413820529	0.32135203	-0.735172559
TCGA-AN-A03Y-01	-0.627583255	-0.692058049	0.064474794
TCGA-AN-A041-01	-0.704132534	0.40609883	-1.110231364
TCGA-AN-A046-01	-0.612901783	-0.487918926	-0.124982857
TCGA-AN-A049-01	-0.791717473	-0.621618803	-0.17009867
TCGA-AN-A04A-01	-0.529422913	-0.470148797	-0.059274117
TCGA-AN-A04C-01	-0.304208153	-0.684498705	0.380290551
TCGA-AN-A04D-01	-0.434798165	0.648585378	-1.083383543
TCGA-AN-A0AJ-01	-0.277853319	-0.655942943	0.378089625
TCGA-AN-A0AK-01	0.274727243	-0.408854326	0.683581569
TCGA-AN-A0AL-01	0.459450586	-0.420216868	0.879667454
TCGA-AN-A0AM-01	-0.458383373	0.662282622	-1.120665995
TCGA-AN-A0AR-01	-0.37246576	-0.675264921	0.302799161
TCGA-AN-A0AS-01	-0.587160322	0.621949481	-1.209109803
TCGA-AN-A0AT-01	-0.274379023	0.547003397	-0.82138242
TCGA-AN-A0FD-01	-0.4332629	-0.551412461	0.118149561
TCGA-AN-A0FF-01	-0.40952214	-0.499294969	0.089772829
TCGA-AN-A0FJ-01	-0.64445083	0.78784667	-1.4322975
TCGA-AN-A0FK-01	-0.303416738	-0.669340518	0.36592378
TCGA-AN-A0FL-01	0.446583418	-0.316085971	0.762669389
TCGA-AN-A0FN-01	-0.442308622	-0.377135509	-0.065173113
TCGA-AN-A0FS-01	-0.384449698	-0.296826792	-0.087622906
TCGA-AN-A0FT-01	0.287785792	-0.665649437	0.953435229
TCGA-AN-A0FV-01	-0.632428265	0.58250302	-1.214931285
TCGA-AN-A0FW-01	-0.680563218	-0.603931472	-0.076631746
TCGA-AN-A0FX-01	-0.758311497	0.70842347	-1.466734967
TCGA-AN-A0FY-01	-0.297172391	0.545891206	-0.843063597
TCGA-AN-A0FZ-01	-0.716665646	0.375426067	-1.092091713
TCGA-AN-A0G0-01	-0.389340253	-0.45023145	0.060891197
TCGA-AN-A0XL-01	-0.5828638	0.411298475	-0.994162274
TCGA-AN-A0XN-01	-0.346243985	0.679828379	-1.026072363
TCGA-AN-A0XO-01	-0.62176996	0.601301093	-1.223071053
TCGA-AN-A0XP-01	-0.293217013	-0.359156895	0.065939882
TCGA-AN-A0XR-01	-0.631310837	-0.54795145	-0.083359387
TCGA-AN-A0XS-01	-0.754368987	-0.557514312	-0.196854674
TCGA-AN-A0XT-01	-0.780579954	0.426867761	-1.207447714
TCGA-AN-A0XU-01	-0.356110878	0.699650971	-1.055761849
TCGA-AN-A0XV-01	0.558045452	-0.264221419	0.822266872
TCGA-AN-A0XW-01	-0.752268007	-0.336660339	-0.415607667
TCGA-AO-A03L-01	-0.692626794	-0.722489287	0.029862493
TCGA-AO-A03M-01	-0.377649528	0.402469313	-0.780118841
TCGA-AO-A03N-01	0.29926316	-0.734404637	1.033667796
TCGA-AO-A03O-01	-0.352629642	0.426253328	-0.77888297
TCGA-AO-A03P-01	0.29871192	-0.571918437	0.870630357
TCGA-AO-A03R-01	-0.202642636	-0.467511668	0.264869032
TCGA-AO-A03T-01	-0.494463577	-0.680369173	0.185905596
TCGA-AO-A03U-01	-0.615663363	0.575347499	-1.191010862
TCGA-AO-A03V-01	-0.593523415	-0.454570976	-0.138952439
TCGA-AO-A0J2-01	0.346290277	-0.411212594	0.757502871
TCGA-AO-A0J3-01	-0.332209493	-0.702249712	0.37004022
TCGA-AO-A0J4-01	-0.569053918	0.621199679	-1.190253597
TCGA-AO-A0J5-01	-0.744825482	-0.431755557	-0.313069925
TCGA-AO-A0J6-01	-0.311907772	0.423297573	-0.735205345
TCGA-AO-A0J7-01	-0.339938031	-0.59145184	0.251513809
TCGA-AO-A0J8-01	0.35723933	0.329167542	0.028071788
TCGA-AO-A0J9-01	-0.437369759	-0.889769425	0.452399666
TCGA-AO-A0JA-01	-0.583857895	-0.347728771	-0.236129124
TCGA-AO-A0JB-01	-0.268405693	-0.87921805	0.610812358
TCGA-AO-A0JC-01	-0.42691308	0.368930746	-0.795843826
TCGA-AO-A0JD-01	0.380162987	0.273882875	0.106280112
TCGA-AO-A0JE-01	-0.75813813	0.322637928	-1.080776058
TCGA-AO-A0JF-01	-0.344677901	0.817767085	-1.162444986
TCGA-AO-A0JG-01	-0.606878422	-0.382707734	-0.224170688
TCGA-AO-A0JI-01	0.335865227	-0.740623608	1.076488835
TCGA-AO-A0JJ-01	-0.337669794	-0.567985547	0.230315753
TCGA-AO-A0JL-01	-0.49071313	-0.664887771	0.17417464
TCGA-AO-A0JM-01	-0.546537837	0.356673339	-0.903211176
TCGA-AO-A124-01	0.380223799	-0.299124365	0.679348163
TCGA-AO-A125-01	-0.319667623	-0.795722532	0.476054909
TCGA-AO-A126-01	-0.645905595	-0.561595866	-0.084309729
TCGA-AO-A128-01	-0.543144651	0.625716954	-1.168861605
TCGA-AO-A129-01	-0.434017552	0.732136693	-1.166154245
TCGA-AO-A12A-01	-0.450360106	-0.589431143	0.139071037
TCGA-AO-A12B-01	0.470286561	-0.613809631	1.084096192
TCGA-AO-A12C-01	-0.552910258	0.431388157	-0.984298415
TCGA-AO-A12D-01	-0.483881017	0.47853775	-0.962418767
TCGA-AO-A12E-01	0.319651637	-0.408029927	0.727681564
TCGA-AO-A12F-01	0.345040779	-0.393767238	0.738808017
TCGA-AO-A12G-01	-0.440718429	0.314677607	-0.755396036
TCGA-AO-A12H-01	0.479597569	-0.361765967	0.841363536
TCGA-AO-A1KO-01	0.371115849	0.424761017	-0.053645168
TCGA-AO-A1KP-01	0.493117451	-0.682047017	1.175164468
TCGA-AO-A1KQ-01	0.363973622	-0.690098586	1.054072207
TCGA-AO-A1KR-01	-0.312276678	0.454066655	-0.766343333
TCGA-AO-A1KS-01	-0.267877898	-0.36788929	0.100011392
TCGA-AO-A1KT-01	-0.489222767	0.722275374	-1.21149814
TCGA-AQ-A04H-01	-0.652402986	0.814295833	-1.466698819
TCGA-AQ-A04J-01	-0.631013744	0.585634683	-1.216648427
TCGA-AQ-A04L-01	-0.352661902	0.437639839	-0.790301741
TCGA-AQ-A0Y5-01	0.196986912	0.465223368	-0.268236456
TCGA-AQ-A1H2-01	-0.410231812	-0.548177551	0.137945739
TCGA-AQ-A1H3-01	-0.554750989	0.378679421	-0.933430411
TCGA-AQ-A54N-01	0.218599887	0.430300805	-0.211700918
TCGA-AQ-A54O-01	-0.341862652	-0.648355613	0.306492961
TCGA-AQ-A7U7-01	-0.670533141	0.498942757	-1.169475898
TCGA-AR-A0TP-01	-0.470088671	0.783261262	-1.253349933
TCGA-AR-A0TQ-01	-0.435067602	-0.746096491	0.31102889
TCGA-AR-A0TR-01	0.224861044	-0.3237305	0.548591544
TCGA-AR-A0TS-01	-0.570208622	0.640894457	-1.211103079
TCGA-AR-A0TT-01	-0.396015734	0.372132994	-0.768148728
TCGA-AR-A0TU-01	0.501401942	0.605045619	-0.103643676
TCGA-AR-A0TV-01	-0.567501918	0.429835897	-0.997337815
TCGA-AR-A0TW-01	0.425636508	-0.292285116	0.717921624
TCGA-AR-A0TX-01	-0.609934864	0.922720871	-1.532655735
TCGA-AR-A0TY-01	0.368114172	-0.708897189	1.077011362
TCGA-AR-A0TZ-01	-0.468559347	0.436960382	-0.905519729
TCGA-AR-A0U0-01	0.630768506	0.649466666	-0.01869816
TCGA-AR-A0U1-01	-0.255911571	0.49373259	-0.74964416
TCGA-AR-A0U2-01	-0.443388696	0.446145368	-0.889534064
TCGA-AR-A0U3-01	-0.496562749	-0.281257996	-0.215304753
TCGA-AR-A0U4-01	-0.500438784	0.634927293	-1.135366078
TCGA-AR-A1AH-01	0.500536689	0.73841161	-0.237874921
TCGA-AR-A1AI-01	-0.408403913	0.744773142	-1.153177055
TCGA-AR-A1AJ-01	-0.374739595	0.789592229	-1.164331824
TCGA-AR-A1AK-01	-0.543213836	-0.42025904	-0.122954796
TCGA-AR-A1AL-01	-0.531079562	0.379139068	-0.910218631
TCGA-AR-A1AM-01	-0.800496512	-0.429731991	-0.370764521
TCGA-AR-A1AN-01	-0.416488724	-0.438330476	0.021841752
TCGA-AR-A1AO-01	-0.312710843	0.531484408	-0.844195251
TCGA-AR-A1AP-01	-0.627490108	0.411533366	-1.039023474
TCGA-AR-A1AQ-01	0.372441382	0.727267161	-0.354825779
TCGA-AR-A1AR-01	0.381757173	0.765354234	-0.383597061
TCGA-AR-A1AS-01	-0.491991568	0.381140413	-0.873131981
TCGA-AR-A1AT-01	-0.545089994	0.541458224	-1.086548218
TCGA-AR-A1AU-01	-0.86071493	0.292878574	-1.153593504
TCGA-AR-A1AV-01	-0.542338359	0.441920737	-0.984259095
TCGA-AR-A1AW-01	-0.636781117	-0.279211885	-0.357569232
TCGA-AR-A1AX-01	-0.591521552	0.812878632	-1.404400183
TCGA-AR-A1AY-01	-0.391811333	0.708101157	-1.09991249
TCGA-AR-A24H-01	-0.430081458	0.376409305	-0.806490763
TCGA-AR-A24K-01	0.590191596	0.806751887	-0.216560291
TCGA-AR-A24L-01	-0.626106426	0.69107326	-1.317179686
TCGA-AR-A24M-01	-0.342491889	0.562544317	-0.905036206
TCGA-AR-A24N-01	0.39907822	0.752169285	-0.353091065
TCGA-AR-A24O-01	-0.461410592	0.40551253	-0.866923122
TCGA-AR-A24P-01	-0.463339705	0.716206875	-1.179546581
TCGA-AR-A24Q-01	-0.267367906	0.485898009	-0.753265915
TCGA-AR-A24R-01	-0.447635404	-0.31064311	-0.136992294
TCGA-AR-A24S-01	-0.375140106	0.504905828	-0.880045935
TCGA-AR-A24T-01	-0.69005464	-0.474128957	-0.215925683
TCGA-AR-A24U-01	0.498684127	0.760822534	-0.262138407
TCGA-AR-A24V-01	-0.651163005	0.569130205	-1.22029321
TCGA-AR-A24W-01	-0.315304895	0.456034135	-0.77133903
TCGA-AR-A24X-01	-0.402287119	0.586506926	-0.988794045
TCGA-AR-A24Z-01	-0.61513744	-0.472807986	-0.142329454
TCGA-AR-A250-01	-0.332012177	0.520122302	-0.852134478
TCGA-AR-A251-01	-0.36483159	0.639912928	-1.004744517
TCGA-AR-A252-01	0.455194903	0.48380441	-0.028609507
TCGA-AR-A254-01	-0.601183815	-0.367077639	-0.234106177
TCGA-AR-A255-01	-0.520592054	0.536620202	-1.057212256
TCGA-AR-A256-01	0.540104952	0.869634438	-0.329529486
TCGA-AR-A2LE-01	0.324640472	0.613973661	-0.289333189
TCGA-AR-A2LH-01	-0.444614818	0.654502673	-1.099117491
TCGA-AR-A2LJ-01	-0.718306541	-0.55258447	-0.16572207
TCGA-AR-A2LK-01	-0.603215897	-0.52135506	-0.081860836
TCGA-AR-A2LL-01	-0.596007641	-0.582450554	-0.013557086
TCGA-AR-A2LM-01	-0.817174006	0.662069835	-1.479243841
TCGA-AR-A2LN-01	-0.638628856	0.408137718	-1.046766574
TCGA-AR-A2LO-01	-0.873870606	-0.459174813	-0.414695793
TCGA-AR-A2LQ-01	-0.549969667	0.8383539	-1.388323566
TCGA-AR-A2LR-01	-0.504590433	0.654020669	-1.158611102
TCGA-AR-A5QM-01	-0.60436492	-0.773056793	0.168691873
TCGA-AR-A5QN-01	-0.422194803	-0.461699072	0.039504269
TCGA-AR-A5QP-01	-0.349665747	-0.798787452	0.449121705
TCGA-AR-A5QQ-01	-0.69161294	0.288070604	-0.979683544
TCGA-B6-A0I1-01	0.305408634	0.805584471	-0.500175838
TCGA-B6-A0I2-01	-0.421067575	0.793937105	-1.21500468
TCGA-B6-A0I5-01	-0.341761267	-0.517854585	0.176093318
TCGA-B6-A0I6-01	-0.57595214	0.57234707	-1.14829921
TCGA-B6-A0I8-01	-0.603921867	-0.431673915	-0.172247952
TCGA-B6-A0I9-01	-0.567745142	0.525904916	-1.093650058
TCGA-B6-A0IA-01	0.352574585	-0.838081793	1.190656378
TCGA-B6-A0IB-01	-0.633977107	-0.643527015	0.009549908
TCGA-B6-A0IC-01	-0.27459509	0.309736804	-0.584331893
TCGA-B6-A0IE-01	0.289072468	-0.570397028	0.859469496
TCGA-B6-A0IG-01	-0.742734162	-0.692792848	-0.049941314
TCGA-B6-A0IH-01	-0.693023826	-0.486521192	-0.206502634
TCGA-B6-A0IJ-01	-0.371664222	-0.346002995	-0.025661228
TCGA-B6-A0IK-01	-0.325917702	-0.361889054	0.035971352
TCGA-B6-A0IM-01	-0.661131249	0.504794199	-1.165925449
TCGA-B6-A0IN-01	-0.24314854	-0.745536154	0.502387615
TCGA-B6-A0IO-01	-0.344404086	-0.810421897	0.466017811
TCGA-B6-A0IP-01	-0.445057683	-0.351888274	-0.093169409
TCGA-B6-A0IQ-01	-0.251446542	0.43335996	-0.684806502
TCGA-B6-A0RE-01	-0.252472927	0.722229286	-0.974702213
TCGA-B6-A0RG-01	-0.65295192	-0.803366745	0.150414825
TCGA-B6-A0RH-01	-0.447173601	0.274814769	-0.721988371
TCGA-B6-A0RI-01	-0.710986861	0.448257042	-1.159243903
TCGA-B6-A0RL-01	-0.572671036	-0.303550678	-0.269120358
TCGA-B6-A0RM-01	-0.32869313	0.392777274	-0.721470404
TCGA-B6-A0RN-01	-0.479577571	0.459169726	-0.938747298
TCGA-B6-A0RO-01	0.315244687	-0.612389141	0.927633828
TCGA-B6-A0RP-01	-0.388438593	-0.260811436	-0.127627157
TCGA-B6-A0RQ-01	-0.408679256	0.411100991	-0.819780247
TCGA-B6-A0RS-01	-0.330562317	-0.518737927	0.18817561
TCGA-B6-A0RT-01	-0.375591224	0.68697569	-1.062566914
TCGA-B6-A0RU-01	-0.387147653	0.656052906	-1.043200559
TCGA-B6-A0RV-01	-0.702910535	-0.440020187	-0.262890348
TCGA-B6-A0WS-01	-0.676573351	-0.416805538	-0.259767813
TCGA-B6-A0WT-01	-0.688521911	0.606654281	-1.295176193
TCGA-B6-A0WV-01	-0.607266271	-0.366977019	-0.240289252
TCGA-B6-A0WW-01	-0.610842293	-0.557035107	-0.053807186
TCGA-B6-A0WX-01	-0.490552608	0.698303839	-1.188856447
TCGA-B6-A0WY-01	-0.705702211	-0.499884715	-0.205817496
TCGA-B6-A0WZ-01	-0.494902567	-0.865406049	0.370503481
TCGA-B6-A0X0-01	-0.301418139	-0.426424714	0.125006574
TCGA-B6-A0X1-01	-0.316253728	0.782254608	-1.098508336
TCGA-B6-A0X4-01	0.475155864	0.602210232	-0.127054369
TCGA-B6-A0X5-01	0.449731201	-0.439107919	0.88883912
TCGA-B6-A0X7-01	-0.503475549	-0.501118211	-0.002357339
TCGA-B6-A1KC-01	0.29140931	0.630616004	-0.339206695
TCGA-B6-A1KF-01	0.539669432	-0.536525626	1.076195058
TCGA-B6-A1KI-01	0.309972568	0.325883289	-0.015910722
TCGA-B6-A1KN-01	-0.324384004	0.416386014	-0.740770018
TCGA-B6-A2IU-01	-0.313262582	-0.625324578	0.312061996
TCGA-B6-A3ZX-01	-0.749568833	0.66597269	-1.415541523
TCGA-B6-A400-01	-0.77627081	0.402461198	-1.178732008
TCGA-B6-A401-01	-0.713113248	-0.723709016	0.010595768
TCGA-B6-A402-01	0.202180437	-0.363235564	0.565416002
TCGA-B6-A408-01	-0.544425463	0.506228691	-1.050654154
TCGA-B6-A409-01	0.462301478	0.576867778	-0.1145663
TCGA-B6-A40B-01	-0.589814316	-0.677903017	0.0880887
TCGA-B6-A40C-01	-0.635171789	-0.663219167	0.028047379
TCGA-BH-A0AU-01	-0.275951861	0.511387361	-0.787339222
TCGA-BH-A0AU-11	-0.460109889	0.352647395	-0.812757284
TCGA-BH-A0AV-01	-0.728766504	0.776023946	-1.50479045
TCGA-BH-A0AW-01	-0.297773584	-0.610993425	0.313219841
TCGA-BH-A0AY-01	0.228414348	0.437470275	-0.209055927
TCGA-BH-A0AY-11	0.446595612	0.572013966	-0.125418354
TCGA-BH-A0AZ-01	-0.691599183	-0.518384197	-0.173214986
TCGA-BH-A0AZ-11	-0.574978338	-0.343565441	-0.231412896
TCGA-BH-A0B0-01	-0.338727413	0.305372388	-0.644099801
TCGA-BH-A0B1-01	-0.489267591	-0.460045448	-0.029222143
TCGA-BH-A0B2-01	-0.785636906	-0.596281343	-0.189355563
TCGA-BH-A0B2-11	0.21773749	0.267031029	-0.049293539
TCGA-BH-A0B3-01	-0.344629812	0.74049354	-1.085123352
TCGA-BH-A0B3-11	-0.318172467	0.478254982	-0.796427449
TCGA-BH-A0B4-01	-0.74945898	-0.352642214	-0.396816766
TCGA-BH-A0B5-01	-0.654285206	-0.406267341	-0.248017865
TCGA-BH-A0B5-11	0.719867543	-0.563999286	1.283866829
TCGA-BH-A0B6-01	-0.592927952	-0.527791393	-0.065136559
TCGA-BH-A0B7-01	-0.414125582	0.612968327	-1.027093909
TCGA-BH-A0B7-11	-0.372508601	0.476796005	-0.849304606
TCGA-BH-A0B8-01	-0.600715597	-0.596171747	-0.00454385
TCGA-BH-A0B8-11	0.710483782	0.582986791	0.127496991
TCGA-BH-A0B9-01	0.356711335	0.625469637	-0.268758302
TCGA-BH-A0BA-01	0.217186256	-0.452365687	0.669551943
TCGA-BH-A0BA-11	-0.32135849	0.515590589	-0.836949079
TCGA-BH-A0BC-01	-0.810185731	-0.539544694	-0.270641036
TCGA-BH-A0BC-11	-0.264345569	-0.300047858	0.035702288
TCGA-BH-A0BD-01	-0.693366288	0.378818867	-1.072185155
TCGA-BH-A0BF-01	-0.579121682	-0.772537416	0.193415735
TCGA-BH-A0BG-01	0.217740591	-0.425908282	0.643648873
TCGA-BH-A0BJ-01	-0.177987383	-0.626451993	0.44846461
TCGA-BH-A0BJ-11	-0.394861749	0.412627849	-0.807489598
TCGA-BH-A0BL-01	-0.480062497	0.542526483	-1.022588981
