sample	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-GL-A4EM-01	0.130846717	0.050923507	0.066953227	0.241478675	0.0931409	0.05833416	0.060017056	0.0299446	0.108575688	0.177087625
TCGA-GL-A59R-01	0.177132183	0.044497484	0.0318325	0.243797075	0.050393075	0.0447066	0.043972356	0.029957886	0.09818535	0.226345275
TCGA-GL-A59T-01	0.1895545	0.048851753	0.068209418	0.2616633	0.069013275	0.04845296	0.046449089	0.035426929	0.071552863	0.238114
TCGA-GL-A9DC-01	0.209029783	0.046150236	0.073407936	0.19988495	0.0908804	0.376135	0.038967712	0.026754729	0.112053463	0.241642375
TCGA-GL-A9DD-01	0.1508125	0.055880847	0.083257564	0.23472295	0.0784735	0.07332004	0.03949019	0.024565434	0.102017763	0.1502791
TCGA-GL-A9DE-01	0.18691375	0.046097546	0.031959718	0.226527075	0.0752922	0.05764568	0.040221232	0.027214543	0.0651775	0.256502175
TCGA-HE-7128-01	0.114658167	0.0419675	0.037559482	0.268257825	0.057690575	0.05245418	0.044489081	0.030192043	0.114257525	0.162623925
TCGA-HE-7129-01	0.150122667	0.047013573	0.035719355	0.272409275	0.062436975	0.06070276	0.035736049	0.035747614	0.141562838	0.275952675
TCGA-HE-7130-01	0.080427833	0.035120747	0.035017455	0.084047125	0.0556646	0.4540566	0.040392411	0.034763971	0.137511125	0.2054052
TCGA-HE-A5NF-01	0.090337017	0.041116587	0.071642964	0.245494	0.05410295	0.04658556	0.047528778	0.030598514	0.099884475	0.094317475
TCGA-HE-A5NH-01	0.110460833	0.045530853	0.068383418	0.255942225	0.046549425	0.05150152	0.042912911	0.034799157	0.128924063	0.094721675
TCGA-HE-A5NI-01	0.1575709	0.049814507	0.034645245	0.248383225	0.05161135	0.0441341	0.039737678	0.030666371	0.110936188	0.18616875
TCGA-HE-A5NJ-01	0.19053545	0.059867467	0.038284636	0.2572185	0.09331605	0.05089776	0.048240778	0.0344552	0.110510988	0.266186625
TCGA-HE-A5NK-01	0.1293872	0.057712893	0.03862	0.2462242	0.087774075	0.05667378	0.0495907	0.039390943	0.13056345	0.14736995
TCGA-HE-A5NL-01	0.097625817	0.049165347	0.069315073	0.252726825	0.048907025	0.0491483	0.042902767	0.033399471	0.085680488	0.13427215
TCGA-IA-A40U-01	0.139131717	0.045558477	0.0598933	0.247521475	0.062769225	0.04565076	0.053466589	0.027802314	0.055287263	0.198824975
TCGA-IA-A40X-01	0.171378033	0.04625298	0.030007355	0.243628375	0.06472895	0.14396494	0.044920544	0.0295019	0.128669975	0.24842785
TCGA-IA-A40Y-01	0.18344215	0.044231507	0.032422191	0.2234213	0.086867025	0.1445238	0.045525711	0.031546457	0.053373463	0.10187895
TCGA-IA-A83S-01	0.1103176	0.0531213	0.083795309	0.258332875	0.071891375	0.05990064	0.049189389	0.033541271	0.127564325	0.161980425
TCGA-IA-A83T-01	0.159871683	0.05631544	0.088850009	0.2564964	0.059377425	0.0666955	0.058308089	0.033468757	0.138667825	0.187425325
TCGA-IA-A83V-01	0.1032596	0.043246907	0.042845336	0.25165665	0.052130225	0.0645944	0.051198956	0.031135471	0.139511088	0.188877225
TCGA-IA-A83W-01	0.1880723	0.03817566	0.044311436	0.25338275	0.0475366	0.06231124	0.052694089	0.030878171	0.123374325	0.2442437
TCGA-IZ-8195-01	0.199934683	0.0447499	0.068485473	0.2415941	0.0839053	0.04767232	0.042813444	0.031448286	0.0554838	0.268066625
TCGA-IZ-8196-01	0.173298783	0.047365693	0.0690048	0.26330615	0.0543937	0.04690896	0.0397658	0.032984471	0.13578505	0.151391075
TCGA-IZ-A6M8-01	0.110211833	0.04489348	0.0380793	0.249098775	0.0594211	0.05203856	0.038969689	0.033057029	0.118776063	0.187719625
TCGA-IZ-A6M9-01	0.165970633	0.044567187	0.077936927	0.2534192	0.053301975	0.0455286	0.036750067	0.027756014	0.08794455	0.25149185
TCGA-J7-6720-01	0.180510083	0.045079973	0.077849791	0.260683125	0.06856115	0.06920498	0.041637089	0.032199371	0.114814438	0.234451475
TCGA-J7-8537-01	0.106218417	0.03784162	0.027978373	0.243545575	0.063184775	0.3625518	0.052573822	0.033191714	0.094442913	0.1833694
TCGA-J7-A8I2-01	0.079211367	0.043162507	0.065576336	0.07419945	0.05262085	0.04988206	0.040371333	0.031107829	0.117226125	0.190304525
TCGA-KV-A6GD-01	0.088179317	0.0430608	0.037407382	0.243385725	0.05559735	0.04314572	0.041650367	0.0283471	0.1123927	0.14964805
TCGA-KV-A6GE-01	0.146069083	0.040478907	0.065139755	0.23014985	0.0619113	0.05210276	0.036291344	0.032459257	0.127053013	0.244979225
TCGA-KV-A74V-01	0.19739995	0.06246542	0.050402318	0.26045705	0.07006485	0.07008578	0.051127567	0.032879043	0.1306298	0.26450405
TCGA-MH-A55W-01	0.162500617	0.045776519	0.033336473	0.250558675	0.0487975	0.04050814	0.046180722	0.0320107	0.057918988	0.259357275
TCGA-MH-A55Z-01	0.15557655	0.04759548	0.029999745	0.2225951	0.04751065	0.04920992	0.040139	0.029799714	0.13074705	0.128422675
TCGA-MH-A560-01	0.216917017	0.057632833	0.070633873	0.2556437	0.1281687	0.04801354	0.076533278	0.037086686	0.1249934	0.245946375
TCGA-MH-A561-01	0.19160865	0.05927142	0.04138003	0.25417125	0.062148675	0.04974616	0.047939111	0.034331929	0.103884938	0.244867375
TCGA-MH-A562-01	0.150698933	0.047487524	0.035580682	0.253405475	0.043995625	0.0429027	0.045038044	0.030780629	0.127063513	0.195761475
TCGA-MH-A854-01	0.112967417	0.057876513	0.050199727	0.24815045	0.050558925	0.35796842	0.053733644	0.033953814	0.107463825	0.19211565
TCGA-MH-A855-01	0.154789767	0.05038988	0.080394245	0.2495848	0.055406775	0.33582128	0.0561936	0.032193571	0.134315438	0.228936175
TCGA-MH-A856-01	0.12646275	0.05931544	0.045548109	0.2527527	0.044123	0.05560476	0.043768967	0.028551757	0.067752563	0.147309025
TCGA-MH-A857-01	0.13149115	0.046229993	0.05216717	0.250876875	0.06635685	0.04943624	0.049320311	0.029710857	0.120200513	0.176842125
TCGA-O9-A75Z-01	0.19129655	0.068719133	0.043723727	0.2597205	0.0648054	0.05735222	0.051314078	0.037035757	0.141026363	0.21318625
TCGA-P4-A5E6-01	0.1783708	0.04851882	0.043503591	0.255416275	0.107813675	0.05019644	0.046581289	0.034174614	0.127001813	0.203746275
TCGA-P4-A5E7-01	0.143709417	0.049942527	0.036197209	0.263130525	0.056430575	0.3634392	0.044389611	0.034282514	0.081438613	0.215705
TCGA-P4-A5E8-01	0.174961883	0.05682826	0.030542373	0.2513997	0.094392575	0.05412954	0.048324989	0.035233029	0.108438838	0.69323525
TCGA-P4-A5EA-01	0.16632035	0.04895028	0.072528182	0.255527375	0.0569316	0.3902898	0.050404422	0.033352871	0.092833837	0.49882825
TCGA-P4-A5EB-01	0.156149517	0.054819413	0.066940082	0.262960575	0.062507825	0.0456462	0.046778378	0.0363204	0.089172338	0.153277
TCGA-P4-A5ED-01	0.084533733	0.04552826	0.034822264	0.2563314	0.044333075	0.04588956	0.041859244	0.030831529	0.123536925	0.13557925
TCGA-P4-AAVK-01	0.1749276	0.035459813	0.069909327	0.25773655	0.05426545	0.04995766	0.049484878	0.029607643	0.07527665	0.23558715
TCGA-P4-AAVL-01	0.148590433	0.04530608	0.072944445	0.272461075	0.07257485	0.04943726	0.0410411	0.031814314	0.1094803	0.22333645
TCGA-P4-AAVM-01	0.154039033	0.037730173	0.027526618	0.23285365	0.14716965	0.04509276	0.039233633	0.027261029	0.10606265	0.080623575
TCGA-P4-AAVO-01	0.2215629	0.044199167	0.069500573	0.256478875	0.303598625	0.0545132	0.043907044	0.032855643	0.062382088	0.338214275
TCGA-PJ-A5Z8-01	0.12112685	0.05414464	0.036376773	0.2523461	0.058542825	0.31567564	0.054432144	0.036226614	0.118227163	0.155887775
TCGA-PJ-A5Z9-01	0.182427267	0.05402692	0.072397309	0.2611906	0.05840015	0.3810474	0.0421848	0.0334881	0.112342213	0.2554713
TCGA-PJ-A8JU-01	0.186128433	0.052139487	0.0776667	0.2568087	0.087133175	0.20516078	0.046562944	0.031321014	0.082014313	0.2251846
TCGA-Q2-A5QZ-01	0.1358592	0.056626593	0.0356957	0.25844165	0.05190405	0.4190204	0.051328511	0.038397157	0.05300725	0.22302315
TCGA-SX-A71R-01	0.136021033	0.06244114	0.078273736	0.2537607	0.05637425	0.0611007	0.046130756	0.033536557	0.141792763	0.202230825
TCGA-SX-A71S-01	0.2179874	0.07561252	0.068255873	0.2638531	0.08462585	0.47557318	0.052302311	0.038046714	0.147105213	0.262482025
TCGA-SX-A71U-01	0.184330083	0.04107886	0.037506709	0.255021975	0.058772675	0.06055816	0.044950446	0.030047986	0.111903138	0.22537795
TCGA-SX-A71V-01	0.181330867	0.080237153	0.093007318	0.2546232	0.069417225	0.07155574	0.051311333	0.041715143	0.079437313	0.23804805
TCGA-SX-A71W-01	0.19430175	0.05313836	0.06246143	0.256399375	0.0500726	0.06541444	0.048770644	0.034005	0.142100525	0.26348875
TCGA-SX-A7SL-01	0.133699817	0.051656533	0.043933818	0.248338575	0.051300175	0.05676322	0.049099467	0.0278788	0.1348063	0.265772925
TCGA-SX-A7SM-01	0.187682883	0.05406284	0.042091009	0.244653	0.054606625	0.0535993	0.063877078	0.0354996	0.052468775	0.256275
TCGA-SX-A7SN-01	0.1312011	0.05889568	0.042410964	0.2574183	0.0514106	0.06252342	0.047315311	0.033024714	0.124984838	0.1744471
TCGA-SX-A7SO-01	0.190634967	0.043809965	0.04381437	0.24664175	0.045748275	0.05492718	0.048073944	0.030649486	0.057586925	0.2588847
TCGA-SX-A7SP-01	0.139832817	0.056556987	0.041400655	0.16987765	0.065913175	0.31727218	0.047128022	0.032264571	0.093726588	0.13867425
TCGA-SX-A7SQ-01	0.130708233	0.039517544	0.064716991	0.2518562	0.052963775	0.05523938	0.038589722	0.027051514	0.1166913	0.1012658
TCGA-SX-A7SR-01	0.134481517	0.040581487	0.029983327	0.24641215	0.066441725	0.04777538	0.040048222	0.028730571	0.109445738	0.1940051
TCGA-SX-A7SS-01	0.117763733	0.041930207	0.030030455	0.24182545	0.060511	0.04778344	0.034711922	0.028661686	0.098350625	0.175270075
TCGA-SX-A7SU-01	0.166136683	0.056623393	0.0406798	0.2492738	0.090048525	0.06022828	0.047842967	0.035516014	0.114002425	0.1202924
TCGA-UN-AAZ9-01	0.18117085	0.05660434	0.031599655	0.263013775	0.0712745	0.13209062	0.036847833	0.031956943	0.100865975	0.241763325
TCGA-UZ-A9PJ-01	0.1672964	0.046035417	0.068259909	0.25270535	0.0680816	0.04284168	0.036025278	0.027269414	0.123374938	0.081575075
TCGA-UZ-A9PK-01	0.151884267	0.041740486	0.0662919	0.241803475	0.102258525	0.05304584	0.031346813	0.026007814	0.10528475	0.212119775
TCGA-UZ-A9PL-01	0.194680167	0.035090547	0.081486327	0.2496003	0.07367535	0.0420344	0.042463312	0.025905229	0.128944088	0.25803725
TCGA-UZ-A9PM-01	0.1057756	0.045430224	0.029626527	0.23534675	0.0705389	0.0482479	0.038420489	0.029574229	0.07671115	0.180045875
TCGA-UZ-A9PN-01	0.138842567	0.043986435	0.065443064	0.216347175	0.08313875	0.05027792	0.046472198	0.030281657	0.080264413	0.135760875
TCGA-UZ-A9PO-01	0.150235	0.043001553	0.073696636	0.254225475	0.070156125	0.05764708	0.047381922	0.026974871	0.081232663	0.194460075
TCGA-UZ-A9PP-01	0.142279817	0.05565492	0.037313127	0.254228725	0.078950275	0.07113122	0.040159411	0.032812829	0.109854138	0.2079004
TCGA-UZ-A9PQ-01	0.203535533	0.049022493	0.0275259	0.211041325	0.1325728	0.0520404	0.076119844	0.033371714	0.104467	0.2585079
TCGA-UZ-A9PR-01	0.102052217	0.050160307	0.026616945	0.23586675	0.0535872	0.05086864	0.0365432	0.026953271	0.123062663	0.127225025
TCGA-UZ-A9PS-01	0.1780995	0.04268052	0.0325841	0.2551435	0.083803775	0.3391626	0.037025689	0.0303961	0.058803625	0.254035025
TCGA-UZ-A9PS-05	0.12574858	0.067043313	0.044184745	0.2281003	0.084600033	0.351467	0.071459278	0.0387401	0.13653735	0.223457375
TCGA-UZ-A9PU-01	0.107508867	0.0387785	0.067338164	0.26213575	0.055640125	0.04790502	0.036132567	0.025231629	0.121445825	0.13728655
TCGA-UZ-A9PV-01	0.1755027	0.038848767	0.030314573	0.225139325	0.0616439	0.04544682	0.033608867	0.028032857	0.08273295	0.259547275
TCGA-UZ-A9PX-01	0.1029624	0.03986434	0.029860655	0.2620194	0.05610305	0.0454374	0.037151011	0.029661086	0.1204941	0.199217325
TCGA-UZ-A9PZ-01	0.144241417	0.04528856	0.065788273	0.17507685	0.0500798	0.0502146	0.035439933	0.030618443	0.125063213	0.225851025
TCGA-UZ-A9Q0-01	0.1241031	0.04384476	0.027534545	0.24981	0.061394325	0.04777526	0.035861911	0.0331497	0.1170903	0.237630275
TCGA-UZ-A9Q1-01	0.227702867	0.043078999	0.076148973	0.25792315	0.072280625	0.3404024	0.038697156	0.030453114	0.065966575	0.253922925
TCGA-V9-A7HT-01	0.137042367	0.060652173	0.035585264	0.254609125	0.07521485	0.06007182	0.048292856	0.035687186	0.13793735	0.16485715
TCGA-WN-A9G9-01	0.133359917	0.043561466	0.0294332	0.2358688	0.062834533	0.07175758	0.065574367	0.028781729	0.095200412	0.2288106
TCGA-WN-AB4C-01	0.114173267	0.039631833	0.033633609	0.24282295	0.073286425	0.2466956	0.038915022	0.031963443	0.07500335	0.175347675
TCGA-Y8-A894-01	0.203960383	0.041717707	0.076337055	0.244210075	0.1029041	0.11419868	0.043588133	0.027825429	0.112385963	0.049501975
TCGA-Y8-A895-01	0.108719167	0.038359071	0.069880555	0.249894	0.04332905	0.04403724	0.035519233	0.027277971	0.109413613	0.199201325
TCGA-Y8-A896-01	0.084729	0.041927533	0.067731391	0.2504021	0.053831225	0.04415982	0.039193211	0.0257217	0.087133288	0.053879175
TCGA-Y8-A897-01	0.1810117	0.047745027	0.075721355	0.227661425	0.0742002	0.21328258	0.046674978	0.0360608	0.1246497	0.19981805
TCGA-Y8-A898-01	0.165924017	0.055437333	0.05052807	0.253268125	0.062638125	0.06085974	0.047629556	0.030010929	0.12930765	0.21417215
TCGA-Y8-A8RY-01	0.19799105	0.044455843	0.031484091	0.249116675	0.058958933	0.05908434	0.041237634	0.028218643	0.106186138	0.216793775
TCGA-Y8-A8RZ-01	0.122133733	0.045463877	0.082582891	0.240707	0.124465267	0.06356376	0.053666667	0.038349214	0.117159763	0.2438541
TCGA-Y8-A8S0-01	0.218494383	0.044015167	0.076632155	0.24601235	0.1221376	0.06128816	0.0394887	0.026953473	0.12035205	0.261591875
TCGA-Y8-A8S1-01	0.126625317	0.037971655	0.025647818	0.231882325	0.118036575	0.05954072	0.037144821	0.021764117	0.093635508	0.172470375
TCGA-13-A5FT-01	0.124504117	0.047455827	0.083335873	0.243212425	0.05007965	0.16138018	0.046733089	0.030042357	0.107756338	0.079525275
TCGA-13-A5FU-01	0.092393333	0.045528347	0.031572327	0.15725735	0.0592051	0.39885028	0.043875567	0.034012486	0.105695038	0.131774575
TCGA-29-A5NZ-01	0.170574133	0.047369187	0.046216927	0.23483045	0.05801595	0.12466884	0.044493989	0.0316933	0.116326788	0.0858143
TCGA-3P-A9WA-01	0.11618835	0.0504234	0.068815964	0.16775695	0.0472398	0.15375724	0.039598656	0.032537614	0.117080913	0.161610425
TCGA-59-A5PD-01	0.078952783	0.049204013	0.037233118	0.2042473	0.050559475	0.15611354	0.039337622	0.0310794	0.117956325	0.06688085
TCGA-5X-AA5U-01	0.163821483	0.043987313	0.036804527	0.2307289	0.054455325	0.2629906	0.039524244	0.029622557	0.106581163	0.271203575
TCGA-OY-A56P-01	0.173152783	0.050549547	0.078431382	0.227220975	0.0496148	0.0657767	0.053767289	0.033446443	0.116434375	0.264100375
TCGA-OY-A56Q-01	0.102657	0.050437493	0.041282391	0.21309335	0.050000175	0.09033714	0.042810311	0.0365366	0.1352651	0.270077275
TCGA-VG-A8LO-01	0.130581917	0.048571367	0.034102436	0.0750254	0.056410325	0.457745	0.038200544	0.034593414	0.1028568	0.24404755
TCGA-WR-A838-01	0.173495933	0.049113287	0.048675709	0.2344196	0.075599975	0.459328	0.049309422	0.0336457	0.113408638	0.2654934
TCGA-P7-A5NX-01	0.220902583	0.054858693	0.078839736	0.221602925	0.1441277	0.20408808	0.054689889	0.031976971	0.13620135	0.255135875
TCGA-P7-A5NY-01	0.078426783	0.053217673	0.050156136	0.178185125	0.051561325	0.28209244	0.041889789	0.033912043	0.132710588	0.06497995
TCGA-P7-A5NY-05	0.1125948	0.056262593	0.040825836	0.250783925	0.05966755	0.29319906	0.046761189	0.035517271	0.1356642	0.144637725
TCGA-P8-A5KC-01	0.12661495	0.049094393	0.035456727	0.219621625	0.052654575	0.04844362	0.045030033	0.0311179	0.1360724	0.218821875
TCGA-P8-A5KC-11	0.080715833	0.060941273	0.046142764	0.241036975	0.0914425	0.05929134	0.052872578	0.041097971	0.140664638	0.238881225
TCGA-P8-A5KD-01	0.062826883	0.051946433	0.043278491	0.17055895	0.037486525	0.22454472	0.043384	0.0338876	0.134208313	0.112670675
TCGA-P8-A5KD-11	0.078908933	0.04971616	0.034567655	0.2199682	0.09123215	0.25543196	0.042125856	0.0283469	0.133291163	0.25388195
TCGA-P8-A6RX-01	0.18054595	0.050822913	0.043392009	0.229863825	0.07984505	0.0623641	0.050408389	0.0358179	0.134892863	0.259105275
TCGA-P8-A6RY-01	0.206100417	0.05244642	0.042734991	0.2493734	0.09044105	0.04543866	0.0417524	0.029293543	0.1341279	0.276775875
TCGA-PR-A5PF-01	0.200563833	0.043861133	0.03890633	0.2533819	0.0495751	0.16618234	0.051706433	0.027232643	0.132529625	0.248012875
TCGA-PR-A5PG-01	0.127673567	0.052938213	0.041976845	0.1725725	0.048741425	0.24434158	0.042654622	0.0336977	0.12727805	0.0557987
TCGA-PR-A5PH-01	0.181749033	0.05526294	0.039663491	0.0824805	0.059938775	0.05908518	0.041659722	0.033607043	0.136364738	0.2508356
TCGA-QR-A6GO-01	0.078311817	0.05344386	0.0713486	0.252085175	0.053652675	0.05623654	0.039459733	0.028593871	0.132875325	0.1034618
TCGA-QR-A6GR-01	0.1250138	0.051704993	0.036388255	0.189804	0.1180326	0.21318138	0.044241833	0.028403514	0.1345215	0.173884275
TCGA-QR-A6GS-01	0.114199817	0.05110672	0.035228336	0.1667773	0.09793405	0.22663632	0.039252489	0.030038157	0.111497238	0.0468431
TCGA-QR-A6GT-01	0.17420385	0.056193153	0.070640827	0.309912975	0.080673	0.27112272	0.047175478	0.035487057	0.125199925	0.23802725
TCGA-QR-A6GU-01	0.193116033	0.05451238	0.073359836	0.185268625	0.099751175	0.06850962	0.045814856	0.029759514	0.1352824	0.1983486
TCGA-QR-A6GW-01	0.1047576	0.04391916	0.038615	0.251907725	0.042338075	0.1271885	0.039374356	0.030256886	0.13857205	0.118731275
TCGA-QR-A6GX-01	0.078978017	0.046950527	0.031659373	0.240494175	0.055917875	0.3021858	0.038305889	0.0284787	0.125970063	0.16888265
TCGA-QR-A6GY-01	0.130694133	0.050168767	0.069333409	0.167832625	0.044142425	0.29371382	0.043577767	0.034792614	0.1375202	0.055637625
TCGA-QR-A6GZ-01	0.16796195	0.050827827	0.037004527	0.166859725	0.079441175	0.0543505	0.047361989	0.0286494	0.136811713	0.254666375
TCGA-QR-A6GZ-05	0.201573417	0.062611687	0.039185573	0.17541665	0.118978925	0.06100702	0.046079789	0.028439086	0.13301505	0.2666864
TCGA-QR-A6H0-01	0.174557633	0.056563293	0.063732573	0.24024735	0.06482665	0.05430972	0.046087311	0.0343371	0.138044588	0.247233075
TCGA-QR-A6H1-01	0.139609633	0.047901967	0.0352432	0.245988225	0.049383475	0.05796458	0.041985	0.032719343	0.1311296	0.11539415
TCGA-QR-A6H2-01	0.084257167	0.0546844	0.04520932	0.245708475	0.050280675	0.0546973	0.041623522	0.032175157	0.1349932	0.1680986
TCGA-QR-A6H3-01	0.160182533	0.053492387	0.102451082	0.214507125	0.1561188	0.06068514	0.066839333	0.030020671	0.13539215	0.3413205
TCGA-QR-A6H4-01	0.075039717	0.0506026	0.049125336	0.246182075	0.048861675	0.21217594	0.038996933	0.033347757	0.134746688	0.056317275
TCGA-QR-A6H5-01	0.130413233	0.046136693	0.070680273	0.245048075	0.081864975	0.26619364	0.044402589	0.031292814	0.129009125	0.23929385
TCGA-QR-A6H6-01	0.213873417	0.061592613	0.082801273	0.25169625	0.07568925	0.06320426	0.082686956	0.030967171	0.128194075	0.264245525
TCGA-QR-A6ZZ-01	0.176285917	0.05353494	0.081266591	0.201930425	0.069606075	0.2241328	0.049654011	0.035674043	0.138679925	0.2551706
TCGA-QR-A700-01	0.139920983	0.064427793	0.056234064	0.138471325	0.0597699	0.05174728	0.051178533	0.035223171	0.13917735	0.271563375
TCGA-QR-A702-01	0.108326483	0.05426844	0.04334926	0.254066	0.09426795	0.38959126	0.040236767	0.027697114	0.1323418	0.19548905
TCGA-QR-A703-01	0.204464583	0.059203373	0.079082036	0.24557485	0.066186375	0.05779282	0.047347278	0.030912357	0.138014225	0.221922275
TCGA-QR-A705-01	0.209925817	0.04953176	0.078900064	0.245301825	0.141499375	0.25151476	0.058007078	0.032755471	0.12769505	0.110385375
TCGA-QR-A706-01	0.182543417	0.070244673	0.082249355	0.203351975	0.060238325	0.3173522	0.042067511	0.037282886	0.139004525	0.170544575
TCGA-QR-A707-01	0.14571135	0.05497704	0.081875873	0.250737825	0.055722175	0.1973836	0.041856667	0.030492514	0.1357904	0.19858015
TCGA-QR-A708-01	0.197931967	0.06248634	0.084562755	0.2476966	0.103572075	0.3956076	0.042741744	0.033801057	0.130656138	0.098077075
TCGA-QR-A70A-01	0.207675167	0.056855433	0.039740318	0.251841825	0.07531485	0.12972128	0.041924489	0.034634986	0.131668438	0.195512275
TCGA-QR-A70C-01	0.084048583	0.049340907	0.074521118	0.244724725	0.050480375	0.38092082	0.047126611	0.027629657	0.133559475	0.161696675
TCGA-QR-A70D-01	0.195963883	0.056235833	0.041292927	0.17413895	0.0583895	0.4208054	0.048548533	0.034677643	0.137778838	0.272065475
TCGA-QR-A70E-01	0.205834133	0.048425207	0.0883977	0.2528863	0.048512475	0.24408188	0.041390078	0.030091314	0.13530705	0.1525317
TCGA-QR-A70G-01	0.161290133	0.049710227	0.036676691	0.2164039	0.058103575	0.06512116	0.043538856	0.026530086	0.1377059	0.19462685
TCGA-QR-A70H-01	0.0938993	0.0597564	0.076295655	0.242079525	0.07864075	0.07045144	0.045284333	0.036410314	0.135055325	0.087464825
TCGA-QR-A70I-01	0.13459825	0.06240912	0.047235345	0.19910725	0.063697575	0.05951244	0.050442156	0.037103171	0.141430313	0.12021625
TCGA-QR-A70J-01	0.138080083	0.049141713	0.038750064	0.202540525	0.06202515	0.2728324	0.043739222	0.032312614	0.13471065	0.21786525
TCGA-QR-A70K-01	0.161049217	0.051512287	0.0382216	0.25162075	0.063612675	0.05752778	0.042353811	0.042110671	0.115467425	0.261846475
TCGA-QR-A70M-01	0.166299217	0.058065993	0.037941373	0.25180665	0.091293375	0.07131274	0.044197333	0.0354245	0.138782188	0.0585251
TCGA-QR-A70N-01	0.163401133	0.063705533	0.040223855	0.24296505	0.06572905	0.05482166	0.042629211	0.034226757	0.128633388	0.2118447
TCGA-QR-A70O-01	0.134449767	0.064757733	0.086447664	0.2511831	0.0484641	0.38463038	0.048691356	0.035783543	0.138848288	0.2420164
TCGA-QR-A70P-01	0.209505767	0.068491467	0.075736373	0.253236275	0.05610345	0.43550718	0.131314044	0.034860714	0.139482425	0.26945635
TCGA-QR-A70Q-01	0.187149483	0.055355953	0.039757	0.110415375	0.07658195	0.05672806	0.041539933	0.032024014	0.136025525	0.1036745
TCGA-QR-A70R-01	0.08024965	0.060549933	0.087828036	0.182707275	0.055049325	0.06793754	0.046173389	0.034357614	0.138050475	0.09394025
TCGA-QR-A70T-01	0.18421	0.05932046	0.058951318	0.24742715	0.05219375	0.19550284	0.042955667	0.033592914	0.13964575	0.194496975
TCGA-QR-A70U-01	0.137012767	0.054800093	0.086916045	0.252196975	0.070919525	0.1889692	0.042630567	0.036494657	0.132775188	0.2586323
TCGA-QR-A70V-01	0.195551383	0.044038033	0.054158609	0.23953035	0.05500275	0.27804758	0.041162633	0.040539486	0.136846338	0.190063275
TCGA-QR-A70W-01	0.08237725	0.056756653	0.0388822	0.165358525	0.053478075	0.05605454	0.046973067	0.035528214	0.141916025	0.2682183
TCGA-QR-A70X-01	0.14575335	0.060338253	0.050472618	0.201187425	0.054575025	0.25402144	0.042343667	0.034679757	0.1353641	0.1134519
TCGA-QR-A7IN-01	0.174379667	0.05129922	0.038996564	0.1827704	0.057881175	0.22575364	0.044703944	0.034069514	0.138890075	0.22900635
TCGA-QR-A7IP-01	0.149910767	0.051827733	0.043482536	0.25064705	0.059547575	0.05581444	0.069984978	0.031067429	0.133004075	0.257125125
TCGA-QT-A5XJ-01	0.198782683	0.053921233	0.041744964	0.169059025	0.055257125	0.11968536	0.0423615	0.033846314	0.132488063	0.26703775
TCGA-QT-A5XK-01	0.080841517	0.043632193	0.035863873	0.24262	0.051517875	0.22364272	0.043431578	0.0296799	0.13872325	0.165404875
TCGA-QT-A5XL-01	0.11301405	0.05813664	0.087871718	0.23809775	0.07736385	0.05444496	0.048538311	0.032521614	0.137809075	0.23025515
TCGA-QT-A5XM-01	0.112887917	0.05526568	0.039236564	0.24249745	0.047252175	0.05256726	0.040976344	0.034517243	0.130212875	0.063684325
TCGA-QT-A5XN-01	0.17823885	0.050652487	0.039905555	0.246785275	0.077221625	0.19811606	0.041617244	0.0342587	0.133745363	0.219584275
TCGA-QT-A5XO-01	0.102909567	0.049240253	0.0341103	0.246023775	0.07654745	0.21298998	0.037269422	0.034773671	0.132626663	0.191028
TCGA-QT-A5XP-01	0.103562917	0.05844396	0.043907782	0.1904975	0.057233275	0.26676672	0.044503922	0.032412486	0.137986313	0.13565945
TCGA-QT-A69Q-01	0.08620375	0.060626693	0.0468282	0.172871225	0.060392625	0.0617206	0.043797644	0.0368666	0.126516125	0.2532695
TCGA-QT-A7U0-01	0.085914717	0.048323413	0.073348282	0.228331625	0.050144525	0.05772944	0.043865389	0.032850829	0.1369914	0.19309405
TCGA-RM-A68T-01	0.19422915	0.054848053	0.040451491	0.210925675	0.0884283	0.0670909	0.047169833	0.034361257	0.139354725	0.32938165
TCGA-RM-A68W-01	0.160988117	0.03631686	0.069801509	0.249962475	0.132565275	0.21128906	0.0656304	0.029563086	0.136100838	0.1614616
TCGA-RT-A6Y9-01	0.21323965	0.062702487	0.044491327	0.246951175	0.057365475	0.15469476	0.053238767	0.035669786	0.1379602	0.225902475
TCGA-RT-A6YA-01	0.080725717	0.055512707	0.046042527	0.249076825	0.051557275	0.2185982	0.045205178	0.034109571	0.136103688	0.09946645
TCGA-RT-A6YC-01	0.092053717	0.053225673	0.074543564	0.15021485	0.09870235	0.06458138	0.044234244	0.032339229	0.131258163	0.123694725
TCGA-RW-A67V-01	0.2461964	0.045322033	0.038184982	0.25071295	0.049013325	0.2054803	0.043816756	0.034491157	0.139236488	0.054909475
TCGA-RW-A67W-01	0.085651783	0.055930927	0.041145364	0.2425163	0.0646819	0.29087664	0.0385104	0.033132729	0.128784225	0.073099325
TCGA-RW-A67X-01	0.118850483	0.055327647	0.041821518	0.246545325	0.070304375	0.05738454	0.048228222	0.032569243	0.136496113	0.17870395
